T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O)
11455.77788894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11465.63281641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11475.48774387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11485.34267134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11495.19759880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11505.05252626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11514.90745373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11524.76238119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11534.61730865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11544.47223612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11554.32716358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11564.18209105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11574.03701851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11583.89194597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11593.74687344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11603.60180090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11613.45672836,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11623.31165583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11633.16658329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11643.02151076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11652.87643822,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11662.73136568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11672.58629315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11682.44122061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11692.29614807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11702.15107554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11712.00600300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11721.86093047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11731.71585793,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11741.57078539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11751.42571286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11761.28064032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11771.13556778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11780.99049525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11790.84542271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11800.70035018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11810.55527764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11820.41020510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11830.26513257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11840.12006003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11849.97498749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11859.82991496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11869.68484242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11879.53976988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11889.39469735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11899.24962481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11909.10455228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11918.95947974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11928.81440720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11938.66933467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11948.52426213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11958.37918959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11968.23411706,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11978.08904452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11987.94397199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11997.79889945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12007.65382691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12017.50875438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12027.36368184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12037.21860930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12047.07353677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12056.92846423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12066.78339170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12076.63831916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12086.49324662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12096.34817409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12106.20310155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12116.05802901,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12125.91295648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12135.76788394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12145.62281141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12155.47773887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12165.33266633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12175.18759380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12185.04252126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12194.89744872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12204.75237619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12214.60730365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12224.46223112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12234.31715858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12244.17208604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12254.02701351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12263.88194097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12273.73686843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12283.59179590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12293.44672336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12303.30165083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12313.15657829,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12323.01150575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12332.86643322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12342.72136068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12352.57628814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12362.43121561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12372.28614307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12382.14107054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12391.99599800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12401.85092546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12411.70585293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12421.56078039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12431.41570785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12441.27063532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12451.12556278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12460.98049025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12470.83541771,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12480.69034517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12490.54527264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12500.40020010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12510.25512756,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12520.11005503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12529.96498249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12539.81990995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12549.67483742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12559.52976488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12569.38469235,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12579.23961981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12589.09454727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12598.94947474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12608.80440220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12618.65932966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12628.51425713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12638.36918459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12648.22411206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12658.07903952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12667.93396698,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12677.78889445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12687.64382191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12697.49874937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12707.35367684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12717.20860430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12727.06353177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12736.91845923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12746.77338669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12756.62831416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12766.48324162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12776.33816908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12786.19309655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12796.04802401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12805.90295148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12815.75787894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12825.61280640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12835.46773387,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12845.32266133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12855.17758879,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12865.03251626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12874.88744372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12884.74237119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12894.59729865,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12904.45222611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12914.30715358,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12924.16208104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12934.01700850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12943.87193597,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12953.72686343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12963.58179090,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12973.43671836,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12983.29164582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
12993.14657329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13003.00150075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13012.85642821,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13022.71135568,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13032.56628314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13042.42121061,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13052.27613807,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13062.13106553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13071.98599300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13081.84092046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13091.69584792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13101.55077539,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13111.40570285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13121.26063032,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13131.11555778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13140.97048524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13150.82541271,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13160.68034017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13170.53526763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13180.39019510,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13190.24512256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13200.10005003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13209.95497749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13219.80990495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13229.66483242,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13239.51975988,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13249.37468734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13259.22961481,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13269.08454227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13278.93946973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13288.79439720,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13298.64932466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13308.50425213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13318.35917959,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13328.21410705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13338.06903452,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13347.92396198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13357.77888944,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13367.63381691,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13377.48874437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13387.34367184,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13397.19859930,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13407.05352676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13416.90845423,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13426.76338169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13436.61830915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13446.47323662,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13456.32816408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13466.18309155,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13476.03801901,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13485.89294647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13495.74787394,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13505.60280140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13515.45772886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13525.31265633,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13535.16758379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13545.02251126,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13554.87743872,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13564.73236618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13574.58729365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13584.44222111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13594.29714857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13604.15207604,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13614.00700350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13623.86193097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13633.71685843,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13643.57178589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13653.42671336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13663.28164082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13673.13656828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13682.99149575,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13692.84642321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13702.70135068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13712.55627814,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13722.41120560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13732.26613307,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13742.12106053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13751.97598799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13761.83091546,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13771.68584292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13781.54077039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13791.39569785,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13801.25062531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13811.10555278,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13820.96048024,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13830.81540770,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13840.67033517,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13850.52526263,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13860.38019010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13870.23511756,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13880.09004502,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13889.94497249,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13899.79989995,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13909.65482741,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13919.50975488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13929.36468234,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13939.21960980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13949.07453727,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13958.92946473,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13968.78439220,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13978.63931966,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13988.49424712,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
13998.34917459,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14008.20410205,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14018.05902951,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14027.91395698,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14037.76888444,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14047.62381191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14057.47873937,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14067.33366683,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14077.18859430,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14087.04352176,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14096.89844922,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14106.75337669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14116.60830415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14126.46323162,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14136.31815908,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14146.17308654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14156.02801401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14165.88294147,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14175.73786893,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14185.59279640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14195.44772386,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14205.30265133,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14215.15757879,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14225.01250625,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14234.86743372,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14244.72236118,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14254.57728864,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14264.43221611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14274.28714357,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14284.14207104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14293.99699850,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14303.85192596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14313.70685343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14323.56178089,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14333.41670835,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14343.27163582,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14353.12656328,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14362.98149075,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14372.83641821,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14382.69134567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14392.54627314,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14402.40120060,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14412.25612806,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14422.11105553,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14431.96598299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14441.82091046,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14451.67583792,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14461.53076538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14471.38569285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14481.24062031,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14491.09554777,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14500.95047524,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14510.80540270,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14520.66033017,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14530.51525763,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14540.37018509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14550.22511256,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14560.08004002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14569.93496748,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14579.78989495,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14589.64482241,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14599.49974987,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14609.35467734,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14619.20960480,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14629.06453227,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14638.91945973,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14648.77438719,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14658.62931466,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14668.48424212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14678.33916958,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14688.19409705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14698.04902451,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14707.90395198,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14717.75887944,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14727.61380690,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14737.46873437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14747.32366183,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14757.17858929,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14767.03351676,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14776.88844422,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14786.74337169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14796.59829915,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14806.45322661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14816.30815408,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14826.16308154,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14836.01800900,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14845.87293647,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14855.72786393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14865.58279140,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14875.43771886,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14885.29264632,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14895.14757379,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14905.00250125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14914.85742871,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14924.71235618,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14934.56728364,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14944.42221111,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14954.27713857,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14964.13206603,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14973.98699350,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14983.84192096,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
14993.69684842,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15003.55177589,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15013.40670335,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15023.26163082,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15033.11655828,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15042.97148574,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15052.82641321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15062.68134067,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15072.53626813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15082.39119560,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15092.24612306,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15102.10105053,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15111.95597799,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15121.81090545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15131.66583292,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15141.52076038,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15151.37568784,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
15161.23061531,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
