T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O),Y(N2+),Y(O2+),Y(NO+),Y(N+),Y(O+),Y(e-)
1543.33115092,0.75646019,0.24195414,0.00158488,0.00000000,0.00000080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1548.54727884,0.75644224,0.24193358,0.00162332,0.00000000,0.00000085,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1553.75850639,0.75642400,0.24191270,0.00166239,0.00000000,0.00000091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1558.96484146,0.75640547,0.24189147,0.00170209,0.00000000,0.00000097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1564.16629176,0.75638665,0.24186990,0.00174242,0.00000000,0.00000103,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1569.36286484,0.75636752,0.24184799,0.00178339,0.00000000,0.00000110,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1574.55456810,0.75634810,0.24182573,0.00182500,0.00000000,0.00000117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1579.74140877,0.75632837,0.24180312,0.00186726,0.00000000,0.00000124,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1584.92339395,0.75630834,0.24178017,0.00191017,0.00000000,0.00000132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1590.10053055,0.75628801,0.24175686,0.00195373,0.00000000,0.00000141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1595.27282535,0.75626737,0.24173319,0.00199794,0.00000000,0.00000150,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1600.44028499,0.75624642,0.24170917,0.00204282,0.00000000,0.00000159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1605.60291593,0.75622516,0.24168479,0.00208836,0.00000000,0.00000169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1610.76072450,0.75620360,0.24166005,0.00213457,0.00000000,0.00000179,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1615.91371689,0.75618171,0.24163495,0.00218144,0.00000000,0.00000190,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1621.06189913,0.75615952,0.24160948,0.00222899,0.00000000,0.00000201,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1626.20527710,0.75613700,0.24158364,0.00227722,0.00000000,0.00000213,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1631.34385655,0.75611417,0.24155744,0.00232613,0.00000000,0.00000226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1636.47764307,0.75609103,0.24153086,0.00237572,0.00000000,0.00000239,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1641.60664211,0.75606756,0.24150392,0.00242600,0.00000000,0.00000253,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1646.73085899,0.75604377,0.24147659,0.00247696,0.00000000,0.00000268,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1651.85029886,0.75601965,0.24144889,0.00252862,0.00000000,0.00000283,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1656.96496675,0.75599521,0.24142082,0.00258098,0.00000000,0.00000299,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1662.07486752,0.75597045,0.24139236,0.00263403,0.00000000,0.00000316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1667.18000590,0.75594536,0.24136352,0.00268778,0.00000000,0.00000334,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1672.28038647,0.75591994,0.24133430,0.00274224,0.00000000,0.00000353,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1677.37601368,0.75589419,0.24130469,0.00279740,0.00000000,0.00000373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1682.46689180,0.75586811,0.24127469,0.00285327,0.00000000,0.00000393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1687.55302499,0.75584170,0.24124431,0.00290985,0.00000000,0.00000415,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1692.63441722,0.75581495,0.24121353,0.00296714,0.00000000,0.00000437,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1697.71107235,0.75578787,0.24118236,0.00302515,0.00000000,0.00000461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1702.78299407,0.75576046,0.24115080,0.00308388,0.00000000,0.00000485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1707.85018592,0.75573271,0.24111885,0.00314333,0.00000000,0.00000511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1712.91265129,0.75570462,0.24108649,0.00320350,0.00000000,0.00000538,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1717.97039341,0.75567620,0.24105374,0.00326440,0.00000000,0.00000567,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1723.02341538,0.75564743,0.24102059,0.00332602,0.00000000,0.00000596,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1728.07172011,0.75561833,0.24098704,0.00338837,0.00000000,0.00000627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1733.11531037,0.75558888,0.24095308,0.00345145,0.00000000,0.00000659,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1738.15418876,0.75555910,0.24091872,0.00351526,0.00000000,0.00000693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1743.18835775,0.75552897,0.24088395,0.00357980,0.00000000,0.00000728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1748.21781961,0.75549849,0.24084878,0.00364508,0.00000000,0.00000764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1753.24257646,0.75546768,0.24081320,0.00371110,0.00000000,0.00000802,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1758.26263027,0.75543652,0.24077721,0.00377786,0.00000000,0.00000842,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1763.27798281,0.75540501,0.24074080,0.00384535,0.00000000,0.00000884,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1768.28863572,0.75537316,0.24070398,0.00391359,0.00000000,0.00000927,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1773.29459044,0.75534096,0.24066675,0.00398257,0.00000000,0.00000972,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1778.29584826,0.75530841,0.24062911,0.00405230,0.00000000,0.00001019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1783.29241026,0.75527551,0.24059104,0.00412277,0.00000000,0.00001068,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1788.28427738,0.75524227,0.24055256,0.00419398,0.00000000,0.00001119,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1793.27145038,0.75520868,0.24051366,0.00426595,0.00000000,0.00001171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1798.25392981,0.75517474,0.24047434,0.00433866,0.00000000,0.00001226,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1803.23171607,0.75514044,0.24043460,0.00441212,0.00000000,0.00001284,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1808.20480935,0.75510580,0.24039443,0.00448633,0.00000000,0.00001343,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1813.17320968,0.75507081,0.24035385,0.00456129,0.00000000,0.00001405,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1818.13691689,0.75503547,0.24031283,0.00463701,0.00000000,0.00001469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1823.09593061,0.75499977,0.24027139,0.00471348,0.00000000,0.00001536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1828.05025029,0.75496373,0.24022952,0.00479070,0.00000000,0.00001605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1832.99987519,0.75492733,0.24018723,0.00486867,0.00000000,0.00001677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1837.94480437,0.75489058,0.24014450,0.00494740,0.00000000,0.00001752,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1842.88503668,0.75485348,0.24010135,0.00502688,0.00000000,0.00001829,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1847.82057080,0.75481602,0.24005776,0.00510712,0.00000000,0.00001910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1852.75140517,0.75477821,0.24001374,0.00518812,0.00000000,0.00001993,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1857.67753805,0.75474005,0.23996928,0.00526986,0.00000000,0.00002080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1862.59896750,0.75470154,0.23992440,0.00535237,0.00000000,0.00002169,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1867.51569137,0.75466267,0.23987907,0.00543563,0.00000000,0.00002262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1872.42770727,0.75462346,0.23983331,0.00551965,0.00000000,0.00002359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1877.33501265,0.75458389,0.23978711,0.00560442,0.00000000,0.00002458,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1882.23760470,0.75454396,0.23974048,0.00568995,0.00000000,0.00002562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1887.13548044,0.75450368,0.23969340,0.00577623,0.00000000,0.00002669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1892.02863663,0.75446306,0.23964588,0.00586327,0.00000000,0.00002779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1896.91706984,0.75442207,0.23959793,0.00595106,0.00000000,0.00002894,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1901.80077641,0.75438074,0.23954953,0.00603961,0.00000000,0.00003012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1906.67975247,0.75433906,0.23950068,0.00612891,0.00000000,0.00003135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1911.55399392,0.75429702,0.23945140,0.00621897,0.00000000,0.00003262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1916.42349643,0.75425463,0.23940167,0.00630977,0.00000000,0.00003393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1921.28825545,0.75421189,0.23935149,0.00640134,0.00000000,0.00003529,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1926.14826620,0.75416880,0.23930087,0.00649365,0.00000000,0.00003669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1931.00352368,0.75412535,0.23924980,0.00658671,0.00000000,0.00003813,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1935.85402266,0.75408156,0.23919828,0.00668053,0.00000000,0.00003963,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1940.69975766,0.75403742,0.23914631,0.00677509,0.00000000,0.00004117,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1945.54072298,0.75399293,0.23909390,0.00687040,0.00000000,0.00004277,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1950.37691271,0.75394809,0.23904103,0.00696646,0.00000000,0.00004441,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1955.20832066,0.75390290,0.23898772,0.00706327,0.00000000,0.00004611,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1960.03494044,0.75385736,0.23893395,0.00716082,0.00000000,0.00004787,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1964.85676541,0.75381148,0.23887973,0.00725912,0.00000000,0.00004968,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1969.67378869,0.75376525,0.23882505,0.00735816,0.00000000,0.00005154,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1974.48600318,0.75371867,0.23876993,0.00745794,0.00000000,0.00005346,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1979.29340152,0.75367175,0.23871434,0.00755846,0.00000000,0.00005545,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1984.09597612,0.75362448,0.23865831,0.00765972,0.00000000,0.00005749,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1988.89371915,0.75357687,0.23860181,0.00776172,0.00000000,0.00005960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1993.68662254,0.75352891,0.23854486,0.00786445,0.00000000,0.00006177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
1998.47467798,0.75348062,0.23848746,0.00796792,0.00000000,0.00006401,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2003.25787693,0.75343198,0.23842959,0.00807212,0.00000000,0.00006631,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2008.03621058,0.75338299,0.23837127,0.00817705,0.00000000,0.00006869,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2012.80966990,0.75333367,0.23831249,0.00828271,0.00000000,0.00007113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2017.57824562,0.75328401,0.23825325,0.00838909,0.00000000,0.00007365,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2022.34192823,0.75323401,0.23819355,0.00849621,0.00000000,0.00007624,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2027.10070796,0.75318367,0.23813338,0.00860404,0.00000000,0.00007890,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2031.85457482,0.75313300,0.23807276,0.00871260,0.00000000,0.00008164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2036.60351857,0.75308199,0.23801167,0.00882188,0.00000000,0.00008446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2041.34752873,0.75303065,0.23795012,0.00893187,0.00000000,0.00008736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2046.08659459,0.75297897,0.23788811,0.00904258,0.00000000,0.00009034,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2050.82070518,0.75292696,0.23782563,0.00915400,0.00000000,0.00009341,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2055.54984932,0.75287461,0.23776269,0.00926614,0.00000000,0.00009656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2060.27401558,0.75282194,0.23769929,0.00937898,0.00000000,0.00009980,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2064.99319227,0.75276894,0.23763542,0.00949252,0.00000000,0.00010312,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2069.70736751,0.75271560,0.23757108,0.00960677,0.00000000,0.00010654,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2074.41652915,0.75266195,0.23750628,0.00972173,0.00000000,0.00011005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2079.12066483,0.75260796,0.23744101,0.00983737,0.00000000,0.00011366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2083.81976193,0.75255365,0.23737527,0.00995372,0.00000000,0.00011736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2088.51380763,0.75249902,0.23730906,0.01007076,0.00000000,0.00012116,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2093.20278887,0.75244407,0.23724239,0.01018848,0.00000000,0.00012506,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2097.88669235,0.75238879,0.23717524,0.01030690,0.00000000,0.00012907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2102.56550456,0.75233319,0.23710763,0.01042600,0.00000000,0.00013318,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2107.23921176,0.75227728,0.23703955,0.01054578,0.00000000,0.00013739,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2111.90779999,0.75222105,0.23697099,0.01066624,0.00000000,0.00014172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2116.57125508,0.75216451,0.23690197,0.01078737,0.00000000,0.00014615,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2121.22956262,0.75210765,0.23683247,0.01090918,0.00000000,0.00015070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2125.88270800,0.75205047,0.23676250,0.01103166,0.00000000,0.00015536,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2130.53067640,0.75199299,0.23669206,0.01115480,0.00000000,0.00016014,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2135.17345278,0.75193520,0.23662115,0.01127861,0.00000000,0.00016504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2139.81102189,0.75187710,0.23654977,0.01140308,0.00000000,0.00017006,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2144.44336829,0.75181869,0.23647791,0.01152820,0.00000000,0.00017520,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2149.07047632,0.75175998,0.23640557,0.01165398,0.00000000,0.00018047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2153.69233014,0.75170096,0.23633276,0.01178040,0.00000000,0.00018587,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2158.30891368,0.75164165,0.23625948,0.01190748,0.00000000,0.00019139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2162.92021071,0.75158203,0.23618572,0.01203519,0.00000000,0.00019705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2167.52620480,0.75152212,0.23611149,0.01216354,0.00000000,0.00020285,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2172.12687932,0.75146190,0.23603678,0.01229253,0.00000000,0.00020878,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2176.72221747,0.75140140,0.23596159,0.01242216,0.00000000,0.00021485,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2181.31220226,0.75134060,0.23588593,0.01255241,0.00000000,0.00022106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2185.89681653,0.75127951,0.23580979,0.01268328,0.00000000,0.00022742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2190.47604295,0.75121812,0.23573317,0.01281478,0.00000000,0.00023393,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2195.04986400,0.75115645,0.23565608,0.01294689,0.00000000,0.00024058,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2199.61826203,0.75109450,0.23557850,0.01307961,0.00000000,0.00024738,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2204.18121919,0.75103226,0.23550045,0.01321295,0.00000000,0.00025434,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2208.73871749,0.75096974,0.23542192,0.01334688,0.00000000,0.00026145,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2213.29073878,0.75090694,0.23534291,0.01348142,0.00000000,0.00026873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2217.83726478,0.75084385,0.23526342,0.01361656,0.00000000,0.00027616,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
2222.37827704,0.75078050,0.23518345,0.01375229,0.00000000,0.00028376,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
