T,P,N2,O2,NO,N,O,NO+,e-
10540.000000,101325.000000,1.82295523e-03,1.39889753e-06,6.56040087e-05,7.76512733e-01,2.17494445e-01,2.05143204e-03,2.05143204e-03
10548.000000,101325.000000,1.80668953e-03,1.39242516e-06,6.51960096e-05,7.76528707e-01,2.17487268e-01,2.05537363e-03,2.05537363e-03
10556.000000,101325.000000,1.79059170e-03,1.38599213e-06,6.47911028e-05,7.76544472e-01,2.17480122e-01,2.05931888e-03,2.05931888e-03
10564.000000,101325.000000,1.77465981e-03,1.37959815e-06,6.43892608e-05,7.76560030e-01,2.17473006e-01,2.06326778e-03,2.06326778e-03
10572.000000,101325.000000,1.75889194e-03,1.37324294e-06,6.39904568e-05,7.76575384e-01,2.17465920e-01,2.06722035e-03,2.06722035e-03
10580.000000,101325.000000,1.74328620e-03,1.36692619e-06,6.35946640e-05,7.76590536e-01,2.17458863e-01,2.07117657e-03,2.07117657e-03
10588.000000,101325.000000,1.72784073e-03,1.36064763e-06,6.32018559e-05,7.76605489e-01,2.17451835e-01,2.07513647e-03,2.07513647e-03
10596.000000,101325.000000,1.71255367e-03,1.35440696e-06,6.28120064e-05,7.76620244e-01,2.17444836e-01,2.07910004e-03,2.07910004e-03
10604.000000,101325.000000,1.69742322e-03,1.34820391e-06,6.24250894e-05,7.76634803e-01,2.17437865e-01,2.08306729e-03,2.08306729e-03
10612.000000,101325.000000,1.68244757e-03,1.34203819e-06,6.20410793e-05,7.76649170e-01,2.17430923e-01,2.08703823e-03,2.08703823e-03
10620.000000,101325.000000,1.66762495e-03,1.33590953e-06,6.16599508e-05,7.76663346e-01,2.17424007e-01,2.09101286e-03,2.09101286e-03
10628.000000,101325.000000,1.65295360e-03,1.32981765e-06,6.12816785e-05,7.76677333e-01,2.17417119e-01,2.09499118e-03,2.09499118e-03
10636.000000,101325.000000,1.63843180e-03,1.32376228e-06,6.09062376e-05,7.76691134e-01,2.17410258e-01,2.09897320e-03,2.09897320e-03
10644.000000,101325.000000,1.62405784e-03,1.31774315e-06,6.05336034e-05,7.76704750e-01,2.17403423e-01,2.10295892e-03,2.10295892e-03
10652.000000,101325.000000,1.60983002e-03,1.31175999e-06,6.01637515e-05,7.76718183e-01,2.17396615e-01,2.10694836e-03,2.10694836e-03
10660.000000,101325.000000,1.59574669e-03,1.30581254e-06,5.97966576e-05,7.76731436e-01,2.17389832e-01,2.11094151e-03,2.11094151e-03
10668.000000,101325.000000,1.58180620e-03,1.29990053e-06,5.94322979e-05,7.76744511e-01,2.17383074e-01,2.11493839e-03,2.11493839e-03
10676.000000,101325.000000,1.56800693e-03,1.29402371e-06,5.90706485e-05,7.76757409e-01,2.17376341e-01,2.11893898e-03,2.11893898e-03
10684.000000,101325.000000,1.55434726e-03,1.28818180e-06,5.87116860e-05,7.76770133e-01,2.17369634e-01,2.12294331e-03,2.12294331e-03
10692.000000,101325.000000,1.54082562e-03,1.28237457e-06,5.83553871e-05,7.76782684e-01,2.17362950e-01,2.12695137e-03,2.12695137e-03
10700.000000,101325.000000,1.52744044e-03,1.27660174e-06,5.80017288e-05,7.76795064e-01,2.17356291e-01,2.13096318e-03,2.13096318e-03
10708.000000,101325.000000,1.51419018e-03,1.27086308e-06,5.76506882e-05,7.76807276e-01,2.17349655e-01,2.13497873e-03,2.13497873e-03
10716.000000,101325.000000,1.50107330e-03,1.26515833e-06,5.73022429e-05,7.76819321e-01,2.17343043e-01,2.13899803e-03,2.13899803e-03
10724.000000,101325.000000,1.48808831e-03,1.25948725e-06,5.69563704e-05,7.76831200e-01,2.17336453e-01,2.14302109e-03,2.14302109e-03
10732.000000,101325.000000,1.47523372e-03,1.25384959e-06,5.66130485e-05,7.76842917e-01,2.17329887e-01,2.14704791e-03,2.14704791e-03
10740.000000,101325.000000,1.46250805e-03,1.24824510e-06,5.62722555e-05,7.76854471e-01,2.17323343e-01,2.15107850e-03,2.15107850e-03
10748.000000,101325.000000,1.44990985e-03,1.24267355e-06,5.59339694e-05,7.76865867e-01,2.17316821e-01,2.15511286e-03,2.15511286e-03
10756.000000,101325.000000,1.43743769e-03,1.23713469e-06,5.55981689e-05,7.76877104e-01,2.17310321e-01,2.15915099e-03,2.15915099e-03
10764.000000,101325.000000,1.42509016e-03,1.23162830e-06,5.52648326e-05,7.76888185e-01,2.17303843e-01,2.16319291e-03,2.16319291e-03
10772.000000,101325.000000,1.41286585e-03,1.22615413e-06,5.49339394e-05,7.76899111e-01,2.17297386e-01,2.16723862e-03,2.16723862e-03
10780.000000,101325.000000,1.40076339e-03,1.22071195e-06,5.46054685e-05,7.76909885e-01,2.17290949e-01,2.17128812e-03,2.17128812e-03
10788.000000,101325.000000,1.38878140e-03,1.21530154e-06,5.42793991e-05,7.76920507e-01,2.17284534e-01,2.17534142e-03,2.17534142e-03
10796.000000,101325.000000,1.37691855e-03,1.20992266e-06,5.39557108e-05,7.76930980e-01,2.17278139e-01,2.17939853e-03,2.17939853e-03
10804.000000,101325.000000,1.36517350e-03,1.20457508e-06,5.36343833e-05,7.76941305e-01,2.17271764e-01,2.18345944e-03,2.18345944e-03
10812.000000,101325.000000,1.35354494e-03,1.19925858e-06,5.33153965e-05,7.76951483e-01,2.17265409e-01,2.18752417e-03,2.18752417e-03
10820.000000,101325.000000,1.34203156e-03,1.19397295e-06,5.29987305e-05,7.76961517e-01,2.17259073e-01,2.19159272e-03,2.19159272e-03
10828.000000,101325.000000,1.33063209e-03,1.18871795e-06,5.26843655e-05,7.76971408e-01,2.17252757e-01,2.19566509e-03,2.19566509e-03
10836.000000,101325.000000,1.31934526e-03,1.18349337e-06,5.23722822e-05,7.76981157e-01,2.17246459e-01,2.19974130e-03,2.19974130e-03
10844.000000,101325.000000,1.30816982e-03,1.17829899e-06,5.20624611e-05,7.76990766e-01,2.17240181e-01,2.20382134e-03,2.20382134e-03
10852.000000,101325.000000,1.29710454e-03,1.17313459e-06,5.17548831e-05,7.77000236e-01,2.17233921e-01,2.20790522e-03,2.20790522e-03
10860.000000,101325.000000,1.28614818e-03,1.16799997e-06,5.14495292e-05,7.77009569e-01,2.17227679e-01,2.21199295e-03,2.21199295e-03
10868.000000,101325.000000,1.27529955e-03,1.16289491e-06,5.11463807e-05,7.77018767e-01,2.17221455e-01,2.21608454e-03,2.21608454e-03
10876.000000,101325.000000,1.26455745e-03,1.15781920e-06,5.08454190e-05,7.77027830e-01,2.17215249e-01,2.22017998e-03,2.22017998e-03
10884.000000,101325.000000,1.25392072e-03,1.15277263e-06,5.05466256e-05,7.77036761e-01,2.17209060e-01,2.22427929e-03,2.22427929e-03
10892.000000,101325.000000,1.24338817e-03,1.14775499e-06,5.02499823e-05,7.77045560e-01,2.17202889e-01,2.22838247e-03,2.22838247e-03
10900.000000,101325.000000,1.23295868e-03,1.14276609e-06,4.99554710e-05,7.77054229e-01,2.17196735e-01,2.23248952e-03,2.23248952e-03
10908.000000,101325.000000,1.22263109e-03,1.13780571e-06,4.96630739e-05,7.77062770e-01,2.17190597e-01,2.23660045e-03,2.23660045e-03
10916.000000,101325.000000,1.21240430e-03,1.13287366e-06,4.93727731e-05,7.77071183e-01,2.17184476e-01,2.24071527e-03,2.24071527e-03
10924.000000,101325.000000,1.20227719e-03,1.12796974e-06,4.90845512e-05,7.77079471e-01,2.17178371e-01,2.24483398e-03,2.24483398e-03
10932.000000,101325.000000,1.19224868e-03,1.12309375e-06,4.87983907e-05,7.77087634e-01,2.17172283e-01,2.24895659e-03,2.24895659e-03
10940.000000,101325.000000,1.18231767e-03,1.11824549e-06,4.85142744e-05,7.77095674e-01,2.17166210e-01,2.25308310e-03,2.25308310e-03
10948.000000,101325.000000,1.17248311e-03,1.11342477e-06,4.82321853e-05,7.77103592e-01,2.17160152e-01,2.25721352e-03,2.25721352e-03
10956.000000,101325.000000,1.16274393e-03,1.10863139e-06,4.79521065e-05,7.77111389e-01,2.17154110e-01,2.26134786e-03,2.26134786e-03
10964.000000,101325.000000,1.15309910e-03,1.10386517e-06,4.76740211e-05,7.77119067e-01,2.17148084e-01,2.26548612e-03,2.26548612e-03
10972.000000,101325.000000,1.14354759e-03,1.09912591e-06,4.73979126e-05,7.77126627e-01,2.17142072e-01,2.26962830e-03,2.26962830e-03
10980.000000,101325.000000,1.13408838e-03,1.09441342e-06,4.71237646e-05,7.77134070e-01,2.17136075e-01,2.27377442e-03,2.27377442e-03
10988.000000,101325.000000,1.12472047e-03,1.08972753e-06,4.68515609e-05,7.77141397e-01,2.17130092e-01,2.27792447e-03,2.27792447e-03
10996.000000,101325.000000,1.11544286e-03,1.08506804e-06,4.65812852e-05,7.77148610e-01,2.17124124e-01,2.28207846e-03,2.28207846e-03
11004.000000,101325.000000,1.10625457e-03,1.08043477e-06,4.63129216e-05,7.77155710e-01,2.17118169e-01,2.28623641e-03,2.28623641e-03
11012.000000,101325.000000,1.09715464e-03,1.07582754e-06,4.60464544e-05,7.77162697e-01,2.17112229e-01,2.29039831e-03,2.29039831e-03
11020.000000,101325.000000,1.08814210e-03,1.07124617e-06,4.57818677e-05,7.77169574e-01,2.17106302e-01,2.29456417e-03,2.29456417e-03
11028.000000,101325.000000,1.07921601e-03,1.06669048e-06,4.55191462e-05,7.77176341e-01,2.17100389e-01,2.29873400e-03,2.29873400e-03
11036.000000,101325.000000,1.07037543e-03,1.06216029e-06,4.52582744e-05,7.77182999e-01,2.17094489e-01,2.30290780e-03,2.30290780e-03
11044.000000,101325.000000,1.06161945e-03,1.05765542e-06,4.49992371e-05,7.77189550e-01,2.17088603e-01,2.30708557e-03,2.30708557e-03
11052.000000,101325.000000,1.05294715e-03,1.05317570e-06,4.47420191e-05,7.77195994e-01,2.17082729e-01,2.31126734e-03,2.31126734e-03
11060.000000,101325.000000,1.04435762e-03,1.04872096e-06,4.44866057e-05,7.77202333e-01,2.17076867e-01,2.31545309e-03,2.31545309e-03
11068.000000,101325.000000,1.03584998e-03,1.04429103e-06,4.42329818e-05,7.77208568e-01,2.17071019e-01,2.31964284e-03,2.31964284e-03
11076.000000,101325.000000,1.02742335e-03,1.03988573e-06,4.39811329e-05,7.77214700e-01,2.17065182e-01,2.32383659e-03,2.32383659e-03
11084.000000,101325.000000,1.01907685e-03,1.03550490e-06,4.37310445e-05,7.77220730e-01,2.17059358e-01,2.32803435e-03,2.32803435e-03
11092.000000,101325.000000,1.01080964e-03,1.03114837e-06,4.34827020e-05,7.77226658e-01,2.17053546e-01,2.33223612e-03,2.33223612e-03
11100.000000,101325.000000,1.00262084e-03,1.02681597e-06,4.32360913e-05,7.77232487e-01,2.17047745e-01,2.33644191e-03,2.33644191e-03
11108.000000,101325.000000,9.94509638e-04,1.02250753e-06,4.29911983e-05,7.77238217e-01,2.17041956e-01,2.34065173e-03,2.34065173e-03
11116.000000,101325.000000,9.86475192e-04,1.01822290e-06,4.27480088e-05,7.77243849e-01,2.17036179e-01,2.34486558e-03,2.34486558e-03
11124.000000,101325.000000,9.78516685e-04,1.01396191e-06,4.25065091e-05,7.77249383e-01,2.17030413e-01,2.34908347e-03,2.34908347e-03
11132.000000,101325.000000,9.70633306e-04,1.00972440e-06,4.22666853e-05,7.77254822e-01,2.17024657e-01,2.35330541e-03,2.35330541e-03
11140.000000,101325.000000,9.62824255e-04,1.00551022e-06,4.20285239e-05,7.77260166e-01,2.17018913e-01,2.35753139e-03,2.35753139e-03
11148.000000,101325.000000,9.55088742e-04,1.00131919e-06,4.17920114e-05,7.77265415e-01,2.17013180e-01,2.36176143e-03,2.36176143e-03
11156.000000,101325.000000,9.47425984e-04,9.97151172e-07,4.15571344e-05,7.77270572e-01,2.17007457e-01,2.36599553e-03,2.36599553e-03
11164.000000,101325.000000,9.39835208e-04,9.93006001e-07,4.13238797e-05,7.77275636e-01,2.17001744e-01,2.37023370e-03,2.37023370e-03
11172.000000,101325.000000,9.32315652e-04,9.88883526e-07,4.10922340e-05,7.77280610e-01,2.16996042e-01,2.37447595e-03,2.37447595e-03
11180.000000,101325.000000,9.24866561e-04,9.84783592e-07,4.08621845e-05,7.77285492e-01,2.16990350e-01,2.37872228e-03,2.37872228e-03
11188.000000,101325.000000,9.17487189e-04,9.80706048e-07,4.06337183e-05,7.77290286e-01,2.16984667e-01,2.38297269e-03,2.38297269e-03
11196.000000,101325.000000,9.10176798e-04,9.76650743e-07,4.04068225e-05,7.77294991e-01,2.16978995e-01,2.38722720e-03,2.38722720e-03
11204.000000,101325.000000,9.02934661e-04,9.72617527e-07,4.01814845e-05,7.77299608e-01,2.16973332e-01,2.39148580e-03,2.39148580e-03
11212.000000,101325.000000,8.95760058e-04,9.68606251e-07,3.99576919e-05,7.77304138e-01,2.16967678e-01,2.39574851e-03,2.39574851e-03
11220.000000,101325.000000,8.88652277e-04,9.64616769e-07,3.97354321e-05,7.77308583e-01,2.16962034e-01,2.40001534e-03,2.40001534e-03
11228.000000,101325.000000,8.81610615e-04,9.60648933e-07,3.95146928e-05,7.77312943e-01,2.16956399e-01,2.40428628e-03,2.40428628e-03
11236.000000,101325.000000,8.74634377e-04,9.56702601e-07,3.92954620e-05,7.77317218e-01,2.16950773e-01,2.40856135e-03,2.40856135e-03
11244.000000,101325.000000,8.67722875e-04,9.52777626e-07,3.90777274e-05,7.77321410e-01,2.16945156e-01,2.41284055e-03,2.41284055e-03
11252.000000,101325.000000,8.60875432e-04,9.48873867e-07,3.88614772e-05,7.77325519e-01,2.16939547e-01,2.41712388e-03,2.41712388e-03
11260.000000,101325.000000,8.54091375e-04,9.44991183e-07,3.86466994e-05,7.77329547e-01,2.16933947e-01,2.42141136e-03,2.42141136e-03
11268.000000,101325.000000,8.47370042e-04,9.41129432e-07,3.84333823e-05,7.77333494e-01,2.16928356e-01,2.42570299e-03,2.42570299e-03
11276.000000,101325.000000,8.40710777e-04,9.37288477e-07,3.82215142e-05,7.77337360e-01,2.16922773e-01,2.42999877e-03,2.42999877e-03
11284.000000,101325.000000,8.34112931e-04,9.33468177e-07,3.80110837e-05,7.77341148e-01,2.16917197e-01,2.43429872e-03,2.43429872e-03
11292.000000,101325.000000,8.27575865e-04,9.29668397e-07,3.78020792e-05,7.77344856e-01,2.16911630e-01,2.43860283e-03,2.43860283e-03
11300.000000,101325.000000,8.21098944e-04,9.25889000e-07,3.75944894e-05,7.77348487e-01,2.16906071e-01,2.44291113e-03,2.44291113e-03
11308.000000,101325.000000,8.14681543e-04,9.22129851e-07,3.73883032e-05,7.77352041e-01,2.16900520e-01,2.44722360e-03,2.44722360e-03
11316.000000,101325.000000,8.08323044e-04,9.18390817e-07,3.71835093e-05,7.77355519e-01,2.16894976e-01,2.45154026e-03,2.45154026e-03
11324.000000,101325.000000,8.02022834e-04,9.14671765e-07,3.69800967e-05,7.77358921e-01,2.16889439e-01,2.45586112e-03,2.45586112e-03
11332.000000,101325.000000,7.95780310e-04,9.10972562e-07,3.67780546e-05,7.77362248e-01,2.16883910e-01,2.46018618e-03,2.46018618e-03
11340.000000,101325.000000,7.89594873e-04,9.07293078e-07,3.65773720e-05,7.77365501e-01,2.16878388e-01,2.46451544e-03,2.46451544e-03
11348.000000,101325.000000,7.83465933e-04,9.03633184e-07,3.63780383e-05,7.77368681e-01,2.16872874e-01,2.46884892e-03,2.46884892e-03
11356.000000,101325.000000,7.77392905e-04,8.99992750e-07,3.61800427e-05,7.77371788e-01,2.16867366e-01,2.47318663e-03,2.47318663e-03
11364.000000,101325.000000,7.71375213e-04,8.96371650e-07,3.59833749e-05,7.77374823e-01,2.16861865e-01,2.47752855e-03,2.47752855e-03
11372.000000,101325.000000,7.65412286e-04,8.92769755e-07,3.57880242e-05,7.77377787e-01,2.16856371e-01,2.48187472e-03,2.48187472e-03
11380.000000,101325.000000,7.59503559e-04,8.89186940e-07,3.55939803e-05,7.77380680e-01,2.16850883e-01,2.48622512e-03,2.48622512e-03
11388.000000,101325.000000,7.53648475e-04,8.85623081e-07,3.54012331e-05,7.77383504e-01,2.16845402e-01,2.49057977e-03,2.49057977e-03
11396.000000,101325.000000,7.47846483e-04,8.82078054e-07,3.52097722e-05,7.77386258e-01,2.16839927e-01,2.49493868e-03,2.49493868e-03
11404.000000,101325.000000,7.42097036e-04,8.78551736e-07,3.50195877e-05,7.77388943e-01,2.16834458e-01,2.49930184e-03,2.49930184e-03
11412.000000,101325.000000,7.36399597e-04,8.75044005e-07,3.48306695e-05,7.77391561e-01,2.16828995e-01,2.50366928e-03,2.50366928e-03
11420.000000,101325.000000,7.30753633e-04,8.71554740e-07,3.46430078e-05,7.77394111e-01,2.16823539e-01,2.50804098e-03,2.50804098e-03
11428.000000,101325.000000,7.25158616e-04,8.68083822e-07,3.44565927e-05,7.77396595e-01,2.16818088e-01,2.51241697e-03,2.51241697e-03
11436.000000,101325.000000,7.19614026e-04,8.64631130e-07,3.42714145e-05,7.77399012e-01,2.16812643e-01,2.51679725e-03,2.51679725e-03
11444.000000,101325.000000,7.14119348e-04,8.61196547e-07,3.40874636e-05,7.77401364e-01,2.16807204e-01,2.52118182e-03,2.52118182e-03
11452.000000,101325.000000,7.08674073e-04,8.57779955e-07,3.39047303e-05,7.77403652e-01,2.16801770e-01,2.52557069e-03,2.52557069e-03
11460.000000,101325.000000,7.03277698e-04,8.54381239e-07,3.37232053e-05,7.77405875e-01,2.16796342e-01,2.52996386e-03,2.52996386e-03
11468.000000,101325.000000,6.97929725e-04,8.51000283e-07,3.35428792e-05,7.77408035e-01,2.16790919e-01,2.53436136e-03,2.53436136e-03
11476.000000,101325.000000,6.92629662e-04,8.47636971e-07,3.33637425e-05,7.77410131e-01,2.16785501e-01,2.53876317e-03,2.53876317e-03
11484.000000,101325.000000,6.87377022e-04,8.44291191e-07,3.31857863e-05,7.77412166e-01,2.16780089e-01,2.54316931e-03,2.54316931e-03
11492.000000,101325.000000,6.82171325e-04,8.40962830e-07,3.30090012e-05,7.77414138e-01,2.16774681e-01,2.54757979e-03,2.54757979e-03
11500.000000,101325.000000,6.77012095e-04,8.37651775e-07,3.28333782e-05,7.77416049e-01,2.16769278e-01,2.55199461e-03,2.55199461e-03
11508.000000,101325.000000,6.71898861e-04,8.34357915e-07,3.26589084e-05,7.77417900e-01,2.16763881e-01,2.55641377e-03,2.55641377e-03
11516.000000,101325.000000,6.66831159e-04,8.31081141e-07,3.24855828e-05,7.77419690e-01,2.16758487e-01,2.56083730e-03,2.56083730e-03
11524.000000,101325.000000,6.61808529e-04,8.27821343e-07,3.23133927e-05,7.77421421e-01,2.16753099e-01,2.56526518e-03,2.56526518e-03
11532.000000,101325.000000,6.56830516e-04,8.24578411e-07,3.21423293e-05,7.77423093e-01,2.16747715e-01,2.56969743e-03,2.56969743e-03
11540.000000,101325.000000,6.51896671e-04,8.21352239e-07,3.19723838e-05,7.77424706e-01,2.16742335e-01,2.57413407e-03,2.57413407e-03
11548.000000,101325.000000,6.47006550e-04,8.18142720e-07,3.18035478e-05,7.77426262e-01,2.16736960e-01,2.57857508e-03,2.57857508e-03
11556.000000,101325.000000,6.42159712e-04,8.14949746e-07,3.16358128e-05,7.77427760e-01,2.16731588e-01,2.58302048e-03,2.58302048e-03
11564.000000,101325.000000,6.37355723e-04,8.11773214e-07,3.14691701e-05,7.77429201e-01,2.16726221e-01,2.58747029e-03,2.58747029e-03
11572.000000,101325.000000,6.32594153e-04,8.08613018e-07,3.13036116e-05,7.77430586e-01,2.16720858e-01,2.59192449e-03,2.59192449e-03
11580.000000,101325.000000,6.27874578e-04,8.05469054e-07,3.11391289e-05,7.77431915e-01,2.16715499e-01,2.59638311e-03,2.59638311e-03
11588.000000,101325.000000,6.23196576e-04,8.02341219e-07,3.09757138e-05,7.77433189e-01,2.16710144e-01,2.60084615e-03,2.60084615e-03
11596.000000,101325.000000,6.18559733e-04,7.99229412e-07,3.08133581e-05,7.77434408e-01,2.16704792e-01,2.60531361e-03,2.60531361e-03
11604.000000,101325.000000,6.13963637e-04,7.96133531e-07,3.06520537e-05,7.77435573e-01,2.16699444e-01,2.60978550e-03,2.60978550e-03
11612.000000,101325.000000,6.09407882e-04,7.93053475e-07,3.04917927e-05,7.77436683e-01,2.16694100e-01,2.61426184e-03,2.61426184e-03
11620.000000,101325.000000,6.04892066e-04,7.89989144e-07,3.03325671e-05,7.77437741e-01,2.16688759e-01,2.61874262e-03,2.61874262e-03
11628.000000,101325.000000,6.00415791e-04,7.86940440e-07,3.01743691e-05,7.77438745e-01,2.16683422e-01,2.62322785e-03,2.62322785e-03
11636.000000,101325.000000,5.95978665e-04,7.83907262e-07,3.00171907e-05,7.77439698e-01,2.16678088e-01,2.62771755e-03,2.62771755e-03
11644.000000,101325.000000,5.91580297e-04,7.80889515e-07,2.98610244e-05,7.77440598e-01,2.16672757e-01,2.63221171e-03,2.63221171e-03
11652.000000,101325.000000,5.87220305e-04,7.77887101e-07,2.97058624e-05,7.77441447e-01,2.16667429e-01,2.63671035e-03,2.63671035e-03
11660.000000,101325.000000,5.82898307e-04,7.74899923e-07,2.95516971e-05,7.77442244e-01,2.16662104e-01,2.64121347e-03,2.64121347e-03
11668.000000,101325.000000,5.78613928e-04,7.71927886e-07,2.93985210e-05,7.77442991e-01,2.16656782e-01,2.64572108e-03,2.64572108e-03
11676.000000,101325.000000,5.74366795e-04,7.68970896e-07,2.92463266e-05,7.77443688e-01,2.16651463e-01,2.65023319e-03,2.65023319e-03
11684.000000,101325.000000,5.70156541e-04,7.66028857e-07,2.90951065e-05,7.77444336e-01,2.16646147e-01,2.65474980e-03,2.65474980e-03
11692.000000,101325.000000,5.65982802e-04,7.63101678e-07,2.89448534e-05,7.77444934e-01,2.16640833e-01,2.65927093e-03,2.65927093e-03
11700.000000,101325.000000,5.61845218e-04,7.60189264e-07,2.87955599e-05,7.77445483e-01,2.16635523e-01,2.66379657e-03,2.66379657e-03
11708.000000,101325.000000,5.57743433e-04,7.57291524e-07,2.86472189e-05,7.77445984e-01,2.16630214e-01,2.66832674e-03,2.66832674e-03
11716.000000,101325.000000,5.53677095e-04,7.54408367e-07,2.84998233e-05,7.77446437e-01,2.16624908e-01,2.67286145e-03,2.67286145e-03
11724.000000,101325.000000,5.49645856e-04,7.51539701e-07,2.83533658e-05,7.77446843e-01,2.16619605e-01,2.67740069e-03,2.67740069e-03
11732.000000,101325.000000,5.45649371e-04,7.48685437e-07,2.82078395e-05,7.77447201e-01,2.16614304e-01,2.68194448e-03,2.68194448e-03
11740.000000,101325.000000,5.41687301e-04,7.45845486e-07,2.80632375e-05,7.77447513e-01,2.16609005e-01,2.68649283e-03,2.68649283e-03
11748.000000,101325.000000,5.37759307e-04,7.43019759e-07,2.79195527e-05,7.77447778e-01,2.16603708e-01,2.69104574e-03,2.69104574e-03
11756.000000,101325.000000,5.33865057e-04,7.40208167e-07,2.77767783e-05,7.77447998e-01,2.16598414e-01,2.69560322e-03,2.69560322e-03
11764.000000,101325.000000,5.30004221e-04,7.37410623e-07,2.76349076e-05,7.77448172e-01,2.16593121e-01,2.70016528e-03,2.70016528e-03
