T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O),Y(NO+),Y(e-)
7996.69834917,0.11343955,0.00002190,0.00158948,0.64214587,0.24093381,0.00186936,0.00000003
8006.55327664,0.11180235,0.00002168,0.00157190,0.64378701,0.24093855,0.00187848,0.00000003
8016.40820410,0.11018628,0.00002145,0.00155453,0.64540694,0.24094318,0.00188759,0.00000003
8026.26313157,0.10859117,0.00002123,0.00153734,0.64700582,0.24094770,0.00189670,0.00000003
8036.11805903,0.10701689,0.00002101,0.00152036,0.64858379,0.24095213,0.00190580,0.00000003
8045.97298649,0.10546326,0.00002079,0.00150356,0.65014101,0.24095645,0.00191490,0.00000004
8055.82791396,0.10393013,0.00002058,0.00148695,0.65167765,0.24096067,0.00192398,0.00000004
8065.68284142,0.10241734,0.00002037,0.00147054,0.65319386,0.24096479,0.00193306,0.00000004
8075.53776888,0.10092472,0.00002016,0.00145430,0.65468982,0.24096882,0.00194214,0.00000004
8085.39269635,0.09945210,0.00001996,0.00143826,0.65616570,0.24097274,0.00195121,0.00000004
8095.24762381,0.09799931,0.00001976,0.00142239,0.65762166,0.24097657,0.00196027,0.00000004
8105.10255128,0.09656618,0.00001956,0.00140671,0.65905788,0.24098030,0.00196932,0.00000004
8114.95747874,0.09515254,0.00001936,0.00139121,0.66047454,0.24098394,0.00197837,0.00000004
8124.81240620,0.09375820,0.00001917,0.00137589,0.66187181,0.24098748,0.00198741,0.00000004
8134.66733367,0.09238299,0.00001898,0.00136074,0.66324988,0.24099093,0.00199645,0.00000004
8144.52226113,0.09102672,0.00001879,0.00134576,0.66460892,0.24099429,0.00200548,0.00000004
8154.37718859,0.08968922,0.00001860,0.00133096,0.66594912,0.24099756,0.00201450,0.00000004
8164.23211606,0.08837029,0.00001842,0.00131633,0.66727066,0.24100074,0.00202352,0.00000004
8174.08704352,0.08706977,0.00001824,0.00130187,0.66857373,0.24100382,0.00203253,0.00000004
8183.94197099,0.08578745,0.00001806,0.00128757,0.66985852,0.24100682,0.00204154,0.00000004
8193.79689845,0.08452316,0.00001788,0.00127344,0.67112520,0.24100973,0.00205054,0.00000004
8203.65182591,0.08327670,0.00001771,0.00125948,0.67237398,0.24101256,0.00205953,0.00000004
8213.50675338,0.08204789,0.00001753,0.00124568,0.67360504,0.24101530,0.00206852,0.00000004
8223.36168084,0.08083654,0.00001736,0.00123203,0.67481857,0.24101795,0.00207750,0.00000004
8233.21660830,0.07964246,0.00001720,0.00121855,0.67601475,0.24102052,0.00208648,0.00000004
8243.07153577,0.07846545,0.00001703,0.00120522,0.67719379,0.24102301,0.00209545,0.00000004
8252.92646323,0.07730533,0.00001687,0.00119205,0.67835587,0.24102542,0.00210442,0.00000004
8262.78139070,0.07616191,0.00001671,0.00117903,0.67950118,0.24102774,0.00211338,0.00000004
8272.63631816,0.07503500,0.00001655,0.00116617,0.68062992,0.24102998,0.00212234,0.00000004
8282.49124562,0.07392441,0.00001639,0.00115345,0.68174227,0.24103215,0.00213129,0.00000004
8292.34617309,0.07282994,0.00001623,0.00114089,0.68283843,0.24103423,0.00214024,0.00000004
8302.20110055,0.07175141,0.00001608,0.00112847,0.68391859,0.24103624,0.00214918,0.00000004
8312.05602801,0.07068862,0.00001593,0.00111619,0.68498293,0.24103817,0.00215812,0.00000004
8321.91095548,0.06964139,0.00001578,0.00110406,0.68603165,0.24104002,0.00216706,0.00000004
8331.76588294,0.06860953,0.00001563,0.00109208,0.68706493,0.24104180,0.00217598,0.00000004
8341.62081041,0.06759286,0.00001548,0.00108023,0.68808297,0.24104351,0.00218491,0.00000004
8351.47573787,0.06659117,0.00001534,0.00106852,0.68908596,0.24104514,0.00219383,0.00000004
8361.33066533,0.06560429,0.00001520,0.00105695,0.69007408,0.24104669,0.00220275,0.00000004
8371.18559280,0.06463203,0.00001506,0.00104552,0.69104752,0.24104818,0.00221166,0.00000004
8381.04052026,0.06367420,0.00001492,0.00103422,0.69200646,0.24104959,0.00222057,0.00000004
8390.89544772,0.06273062,0.00001478,0.00102305,0.69295110,0.24105093,0.00222948,0.00000004
8400.75037519,0.06180111,0.00001465,0.00101202,0.69388161,0.24105221,0.00223838,0.00000004
8410.60530265,0.06088547,0.00001451,0.00100112,0.69479817,0.24105341,0.00224728,0.00000004
8420.46023012,0.05998354,0.00001438,0.00099034,0.69570098,0.24105454,0.00225617,0.00000004
8430.31515758,0.05909513,0.00001425,0.00097969,0.69659021,0.24105561,0.00226506,0.00000004
8440.17008504,0.05822007,0.00001412,0.00096917,0.69746604,0.24105661,0.00227395,0.00000004
8450.02501251,0.05735816,0.00001399,0.00095877,0.69832865,0.24105754,0.00228284,0.00000004
8459.87993997,0.05650924,0.00001386,0.00094849,0.69917822,0.24105841,0.00229172,0.00000004
8469.73486743,0.05567313,0.00001374,0.00093834,0.70001493,0.24105922,0.00230061,0.00000004
8479.58979490,0.05484966,0.00001362,0.00092830,0.70083894,0.24105996,0.00230948,0.00000004
8489.44472236,0.05403865,0.00001349,0.00091839,0.70165044,0.24106063,0.00231836,0.00000004
8499.29964982,0.05323993,0.00001337,0.00090859,0.70244959,0.24106125,0.00232723,0.00000004
8509.15457729,0.05245333,0.00001326,0.00089890,0.70323656,0.24106180,0.00233611,0.00000004
8519.00950475,0.05167869,0.00001314,0.00088933,0.70401153,0.24106229,0.00234498,0.00000004
8528.86443222,0.05091583,0.00001302,0.00087988,0.70477467,0.24106272,0.00235384,0.00000004
8538.71935968,0.05016459,0.00001291,0.00087053,0.70552613,0.24106309,0.00236271,0.00000004
8548.57428714,0.04942481,0.00001279,0.00086130,0.70626608,0.24106340,0.00237157,0.00000004
8558.42921461,0.04869632,0.00001268,0.00085217,0.70699470,0.24106365,0.00238044,0.00000004
8568.28414207,0.04797896,0.00001257,0.00084316,0.70771213,0.24106385,0.00238930,0.00000004
8578.13906953,0.04727257,0.00001246,0.00083424,0.70841854,0.24106398,0.00239816,0.00000004
8587.99399700,0.04657700,0.00001235,0.00082544,0.70911409,0.24106406,0.00240702,0.00000004
8597.84892446,0.04589208,0.00001225,0.00081674,0.70979893,0.24106409,0.00241588,0.00000004
8607.70385193,0.04521767,0.00001214,0.00080814,0.71047322,0.24106405,0.00242473,0.00000004
8617.55877939,0.04455361,0.00001203,0.00079964,0.71113711,0.24106397,0.00243359,0.00000004
8627.41370685,0.04389975,0.00001193,0.00079124,0.71179076,0.24106383,0.00244245,0.00000004
8637.26863432,0.04325594,0.00001183,0.00078294,0.71243431,0.24106363,0.00245130,0.00000004
8647.12356178,0.04262202,0.00001173,0.00077474,0.71306792,0.24106339,0.00246016,0.00000004
8656.97848924,0.04199787,0.00001163,0.00076664,0.71369173,0.24106309,0.00246901,0.00000005
8666.83341671,0.04138332,0.00001153,0.00075863,0.71430588,0.24106273,0.00247786,0.00000005
8676.68834417,0.04077824,0.00001143,0.00075071,0.71491052,0.24106233,0.00248672,0.00000005
8686.54327164,0.04018249,0.00001133,0.00074289,0.71550579,0.24106188,0.00249557,0.00000005
8696.39819910,0.03959592,0.00001124,0.00073516,0.71609184,0.24106137,0.00250443,0.00000005
8706.25312656,0.03901840,0.00001114,0.00072752,0.71666879,0.24106082,0.00251328,0.00000005
8716.10805403,0.03844979,0.00001105,0.00071998,0.71723679,0.24106021,0.00252214,0.00000005
8725.96298149,0.03788995,0.00001096,0.00071252,0.71779597,0.24105956,0.00253099,0.00000005
8735.81790895,0.03733877,0.00001087,0.00070514,0.71834646,0.24105886,0.00253985,0.00000005
8745.67283642,0.03679609,0.00001078,0.00069786,0.71888841,0.24105812,0.00254871,0.00000005
8755.52776388,0.03626180,0.00001069,0.00069066,0.71942193,0.24105732,0.00255757,0.00000005
8765.38269135,0.03573576,0.00001060,0.00068354,0.71994715,0.24105648,0.00256643,0.00000005
8775.23761881,0.03521785,0.00001051,0.00067651,0.72046421,0.24105559,0.00257529,0.00000005
8785.09254627,0.03470795,0.00001042,0.00066956,0.72097322,0.24105466,0.00258415,0.00000005
8794.94747374,0.03420592,0.00001034,0.00066269,0.72147431,0.24105368,0.00259301,0.00000005
8804.80240120,0.03371166,0.00001025,0.00065590,0.72196761,0.24105266,0.00260187,0.00000005
8814.65732866,0.03322503,0.00001017,0.00064919,0.72245323,0.24105160,0.00261074,0.00000005
8824.51225613,0.03274593,0.00001009,0.00064256,0.72293128,0.24105049,0.00261961,0.00000005
8834.36718359,0.03227423,0.00001000,0.00063600,0.72340190,0.24104933,0.00262848,0.00000005
8844.22211106,0.03180982,0.00000992,0.00062953,0.72386519,0.24104814,0.00263735,0.00000005
8854.07703852,0.03135259,0.00000984,0.00062312,0.72432127,0.24104690,0.00264622,0.00000005
8863.93196598,0.03090243,0.00000976,0.00061680,0.72477025,0.24104562,0.00265510,0.00000005
8873.78689345,0.03045922,0.00000968,0.00061054,0.72521223,0.24104430,0.00266397,0.00000005
8883.64182091,0.03002285,0.00000961,0.00060436,0.72564734,0.24104294,0.00267285,0.00000005
8893.49674837,0.02959322,0.00000953,0.00059825,0.72607567,0.24104154,0.00268174,0.00000005
8903.35167584,0.02917023,0.00000945,0.00059221,0.72649734,0.24104010,0.00269062,0.00000005
8913.20660330,0.02875377,0.00000938,0.00058625,0.72691244,0.24103862,0.00269951,0.00000005
8923.06153077,0.02834373,0.00000930,0.00058035,0.72732108,0.24103710,0.00270840,0.00000005
8932.91645823,0.02794002,0.00000923,0.00057452,0.72772336,0.24103554,0.00271729,0.00000005
8942.77138569,0.02754253,0.00000916,0.00056875,0.72811939,0.24103394,0.00272618,0.00000005
8952.62631316,0.02715117,0.00000908,0.00056305,0.72850925,0.24103231,0.00273508,0.00000005
8962.48124062,0.02676584,0.00000901,0.00055742,0.72889305,0.24103063,0.00274398,0.00000005
8972.33616808,0.02638645,0.00000894,0.00055186,0.72927089,0.24102892,0.00275289,0.00000005
8982.19109555,0.02601290,0.00000887,0.00054636,0.72964285,0.24102718,0.00276180,0.00000005
8992.04602301,0.02564509,0.00000880,0.00054092,0.73000903,0.24102540,0.00277071,0.00000005
9001.90095048,0.02528295,0.00000873,0.00053554,0.73036953,0.24102358,0.00277962,0.00000005
9011.75587794,0.02492637,0.00000867,0.00053023,0.73072442,0.24102172,0.00278854,0.00000005
9021.61080540,0.02457527,0.00000860,0.00052497,0.73107381,0.24101984,0.00279746,0.00000005
9031.46573287,0.02422957,0.00000853,0.00051978,0.73141777,0.24101791,0.00280639,0.00000005
9041.32066033,0.02388917,0.00000847,0.00051465,0.73175640,0.24101595,0.00281532,0.00000005
9051.17558779,0.02355399,0.00000840,0.00050957,0.73208977,0.24101396,0.00282425,0.00000005
9061.03051526,0.02322396,0.00000834,0.00050456,0.73241798,0.24101194,0.00283319,0.00000005
9070.88544272,0.02289898,0.00000827,0.00049960,0.73274110,0.24100988,0.00284213,0.00000005
9080.74037019,0.02257897,0.00000821,0.00049469,0.73305922,0.24100779,0.00285107,0.00000005
9090.59529765,0.02226386,0.00000815,0.00048985,0.73337241,0.24100566,0.00286002,0.00000005
9100.45022511,0.02195358,0.00000808,0.00048505,0.73368075,0.24100350,0.00286898,0.00000005
9110.30515258,0.02164803,0.00000802,0.00048032,0.73398433,0.24100131,0.00287793,0.00000005
9120.16008004,0.02134715,0.00000796,0.00047563,0.73428321,0.24099909,0.00288690,0.00000005
9130.01500750,0.02105086,0.00000790,0.00047100,0.73457748,0.24099684,0.00289586,0.00000005
9139.86993497,0.02075909,0.00000784,0.00046643,0.73486720,0.24099456,0.00290484,0.00000005
9149.72486243,0.02047177,0.00000778,0.00046190,0.73515244,0.24099224,0.00291381,0.00000005
9159.57978989,0.02018882,0.00000772,0.00045743,0.73543329,0.24098990,0.00292279,0.00000005
9169.43471736,0.01991017,0.00000767,0.00045300,0.73570980,0.24098752,0.00293178,0.00000005
9179.28964482,0.01963576,0.00000761,0.00044863,0.73598206,0.24098512,0.00294077,0.00000005
9189.14457229,0.01936552,0.00000755,0.00044430,0.73625012,0.24098269,0.00294976,0.00000005
9198.99949975,0.01909938,0.00000750,0.00044003,0.73651405,0.24098022,0.00295877,0.00000005
9208.85442721,0.01883728,0.00000744,0.00043580,0.73677393,0.24097773,0.00296777,0.00000005
9218.70935468,0.01857915,0.00000738,0.00043162,0.73702980,0.24097521,0.00297678,0.00000005
9228.56428214,0.01832492,0.00000733,0.00042748,0.73728175,0.24097266,0.00298580,0.00000005
9238.41920960,0.01807454,0.00000728,0.00042340,0.73752983,0.24097008,0.00299482,0.00000005
9248.27413707,0.01782794,0.00000722,0.00041936,0.73777410,0.24096748,0.00300385,0.00000005
9258.12906453,0.01758507,0.00000717,0.00041536,0.73801462,0.24096485,0.00301288,0.00000006
9267.98399200,0.01734586,0.00000712,0.00041141,0.73825145,0.24096219,0.00302192,0.00000006
9277.83891946,0.01711025,0.00000706,0.00040750,0.73848466,0.24095950,0.00303096,0.00000006
9287.69384692,0.01687819,0.00000701,0.00040364,0.73871430,0.24095679,0.00304001,0.00000006
9297.54877439,0.01664962,0.00000696,0.00039982,0.73894043,0.24095405,0.00304907,0.00000006
9307.40370185,0.01642449,0.00000691,0.00039604,0.73916310,0.24095128,0.00305813,0.00000006
9317.25862931,0.01620273,0.00000686,0.00039230,0.73938236,0.24094849,0.00306720,0.00000006
9327.11355678,0.01598430,0.00000681,0.00038861,0.73959828,0.24094567,0.00307627,0.00000006
9336.96848424,0.01576914,0.00000676,0.00038495,0.73981091,0.24094283,0.00308535,0.00000006
9346.82341171,0.01555721,0.00000671,0.00038134,0.74002030,0.24093996,0.00309443,0.00000006
9356.67833917,0.01534843,0.00000667,0.00037776,0.74022649,0.24093706,0.00310352,0.00000006
9366.53326663,0.01514278,0.00000662,0.00037423,0.74042955,0.24093415,0.00311262,0.00000006
9376.38819410,0.01494020,0.00000657,0.00037073,0.74062951,0.24093120,0.00312172,0.00000006
9386.24312156,0.01474063,0.00000652,0.00036728,0.74082644,0.24092824,0.00313083,0.00000006
9396.09804902,0.01454404,0.00000648,0.00036386,0.74102038,0.24092524,0.00313995,0.00000006
9405.95297649,0.01435036,0.00000643,0.00036048,0.74121137,0.24092223,0.00314907,0.00000006
9415.80790395,0.01415957,0.00000638,0.00035713,0.74139946,0.24091919,0.00315820,0.00000006
9425.66283142,0.01397161,0.00000634,0.00035383,0.74158471,0.24091613,0.00316734,0.00000006
9435.51775888,0.01378643,0.00000629,0.00035055,0.74176714,0.24091304,0.00317648,0.00000006
9445.37268634,0.01360399,0.00000625,0.00034732,0.74194682,0.24090993,0.00318563,0.00000006
9455.22761381,0.01342425,0.00000621,0.00034412,0.74212378,0.24090680,0.00319479,0.00000006
9465.08254127,0.01324717,0.00000616,0.00034095,0.74229807,0.24090365,0.00320395,0.00000006
9474.93746873,0.01307269,0.00000612,0.00033782,0.74246972,0.24090047,0.00321312,0.00000006
9484.79239620,0.01290079,0.00000608,0.00033472,0.74263878,0.24089727,0.00322229,0.00000006
9494.64732366,0.01273142,0.00000603,0.00033166,0.74280530,0.24089405,0.00323148,0.00000006
9504.50225113,0.01256454,0.00000599,0.00032863,0.74296930,0.24089081,0.00324067,0.00000006
9514.35717859,0.01240011,0.00000595,0.00032563,0.74313084,0.24088755,0.00324986,0.00000006
9524.21210605,0.01223809,0.00000591,0.00032267,0.74328994,0.24088426,0.00325907,0.00000006
9534.06703352,0.01207845,0.00000587,0.00031973,0.74344666,0.24088095,0.00326828,0.00000006
9543.92196098,0.01192114,0.00000583,0.00031683,0.74360102,0.24087763,0.00327750,0.00000006
9553.77688844,0.01176613,0.00000579,0.00031396,0.74375306,0.24087428,0.00328672,0.00000006
9563.63181591,0.01161338,0.00000575,0.00031112,0.74390282,0.24087091,0.00329596,0.00000006
9573.48674337,0.01146286,0.00000571,0.00030831,0.74405034,0.24086752,0.00330520,0.00000006
9583.34167084,0.01131453,0.00000567,0.00030553,0.74419565,0.24086411,0.00331445,0.00000006
9593.19659830,0.01116836,0.00000563,0.00030278,0.74433878,0.24086068,0.00332370,0.00000006
9603.05152576,0.01102431,0.00000559,0.00030006,0.74447978,0.24085723,0.00333296,0.00000006
9612.90645323,0.01088236,0.00000556,0.00029737,0.74461867,0.24085376,0.00334223,0.00000006
9622.76138069,0.01074245,0.00000552,0.00029471,0.74475548,0.24085027,0.00335151,0.00000006
9632.61630815,0.01060458,0.00000548,0.00029208,0.74489025,0.24084676,0.00336080,0.00000006
9642.47123562,0.01046869,0.00000544,0.00028947,0.74502302,0.24084323,0.00337009,0.00000006
9652.32616308,0.01033477,0.00000541,0.00028689,0.74515380,0.24083968,0.00337939,0.00000006
9662.18109055,0.01020277,0.00000537,0.00028434,0.74528264,0.24083611,0.00338870,0.00000006
9672.03601801,0.01007268,0.00000533,0.00028182,0.74540956,0.24083253,0.00339802,0.00000006
9681.89094547,0.00994446,0.00000530,0.00027932,0.74553460,0.24082892,0.00340734,0.00000006
9691.74587294,0.00981808,0.00000526,0.00027685,0.74565778,0.24082530,0.00341667,0.00000006
9701.60080040,0.00969351,0.00000523,0.00027440,0.74577913,0.24082166,0.00342601,0.00000006
9711.45572786,0.00957072,0.00000519,0.00027199,0.74589868,0.24081800,0.00343536,0.00000006
9721.31065533,0.00944969,0.00000516,0.00026959,0.74601646,0.24081432,0.00344472,0.00000006
9731.16558279,0.00933039,0.00000512,0.00026722,0.74613249,0.24081062,0.00345408,0.00000006
9741.02051026,0.00921279,0.00000509,0.00026488,0.74624681,0.24080691,0.00346346,0.00000006
9750.87543772,0.00909687,0.00000506,0.00026256,0.74635944,0.24080318,0.00347284,0.00000006
9760.73036518,0.00898260,0.00000502,0.00026026,0.74647040,0.24079943,0.00348222,0.00000006
9770.58529265,0.00886995,0.00000499,0.00025799,0.74657972,0.24079566,0.00349162,0.00000006
9780.44022011,0.00875889,0.00000496,0.00025575,0.74668743,0.24079188,0.00350103,0.00000006
9790.29514757,0.00864941,0.00000492,0.00025352,0.74679356,0.24078808,0.00351044,0.00000006
9800.15007504,0.00854149,0.00000489,0.00025132,0.74689811,0.24078426,0.00351986,0.00000006
9810.00500250,0.00843508,0.00000486,0.00024914,0.74700113,0.24078042,0.00352929,0.00000006
9819.85992996,0.00833018,0.00000483,0.00024699,0.74710264,0.24077657,0.00353873,0.00000006
9829.71485743,0.00822675,0.00000480,0.00024485,0.74720265,0.24077270,0.00354818,0.00000006
9839.56978489,0.00812479,0.00000477,0.00024274,0.74730119,0.24076882,0.00355763,0.00000007
9849.42471236,0.00802425,0.00000474,0.00024065,0.74739828,0.24076492,0.00356710,0.00000007
9859.27963982,0.00792513,0.00000470,0.00023859,0.74749395,0.24076100,0.00357657,0.00000007
9869.13456728,0.00782739,0.00000467,0.00023654,0.74758821,0.24075707,0.00358605,0.00000007
9878.98949475,0.00773102,0.00000464,0.00023451,0.74768109,0.24075312,0.00359554,0.00000007
9888.84442221,0.00763600,0.00000461,0.00023251,0.74777262,0.24074915,0.00360504,0.00000007
9898.69934967,0.00754231,0.00000458,0.00023053,0.74786280,0.24074517,0.00361455,0.00000007
9908.55427714,0.00744992,0.00000456,0.00022856,0.74795166,0.24074117,0.00362407,0.00000007
9918.40920460,0.00735882,0.00000453,0.00022662,0.74803922,0.24073716,0.00363359,0.00000007
9928.26413207,0.00726898,0.00000450,0.00022469,0.74812551,0.24073313,0.00364312,0.00000007
9938.11905953,0.00718040,0.00000447,0.00022279,0.74821053,0.24072908,0.00365267,0.00000007
9947.97398699,0.00709303,0.00000444,0.00022090,0.74829431,0.24072502,0.00366222,0.00000007
9957.82891446,0.00700688,0.00000441,0.00021904,0.74837687,0.24072095,0.00367178,0.00000007
9967.68384192,0.00692192,0.00000438,0.00021719,0.74845823,0.24071686,0.00368135,0.00000007
9977.53876938,0.00683813,0.00000436,0.00021536,0.74853840,0.24071275,0.00369093,0.00000007
9987.39369685,0.00675550,0.00000433,0.00021355,0.74861740,0.24070863,0.00370052,0.00000007
9997.24862431,0.00667400,0.00000430,0.00021176,0.74869525,0.24070450,0.00371011,0.00000007
10007.10355178,0.00659363,0.00000428,0.00020999,0.74877197,0.24070035,0.00371972,0.00000007
10016.95847924,0.00651435,0.00000425,0.00020823,0.74884758,0.24069619,0.00372933,0.00000007
