TITLE = "Equilibrium TP Sweep: AIR5"
VARIABLES = "T [K]", "P [Pa]", "Y(N2)", "Y(O2)", "Y(NO)", "Y(N)", "Y(O)"
ZONE T="TP_Sweep", I=2000, F=BLOCK
1.27532494e-01 1.29221221e-01 1.30901544e-01 1.32572772e-01 1.34234230e-01 
1.35885259e-01 1.37525219e-01 1.39153486e-01 1.40769458e-01 1.42372552e-01 
1.43962207e-01 1.45537884e-01 1.47099067e-01 1.48645263e-01 1.50176004e-01 
1.51690847e-01 1.53189371e-01 1.54671184e-01 1.56135918e-01 1.57583230e-01 
1.59012803e-01 1.60424347e-01 1.61817597e-01 1.63192312e-01 1.64548278e-01 
1.65885306e-01 1.67203231e-01 1.68501914e-01 1.69781236e-01 1.71041105e-01 
1.72281451e-01 1.73502224e-01 1.74703397e-01 1.75884964e-01 1.77046938e-01 
1.78189353e-01 1.79312259e-01 1.80415726e-01 1.81499838e-01 1.82564699e-01 
1.83610425e-01 1.84637148e-01 1.85645013e-01 1.86634177e-01 1.87604812e-01 
1.88557097e-01 1.89491223e-01 1.90407393e-01 1.91305815e-01 1.92186707e-01 
1.93050294e-01 1.93896807e-01 1.94726485e-01 1.95539569e-01 1.96336308e-01 
1.97116952e-01 1.97881756e-01 1.98630977e-01 1.99364877e-01 2.00083716e-01 
2.00787757e-01 2.01477264e-01 2.02152502e-01 2.02813735e-01 2.03461226e-01 
2.04095240e-01 2.04716037e-01 2.05323880e-01 2.05919027e-01 2.06501735e-01 
2.07072260e-01 2.07630855e-01 2.08177768e-01 2.08713249e-01 2.09237541e-01 
2.09750885e-01 2.10253519e-01 2.10745679e-01 2.11227596e-01 2.11699496e-01 
2.12161605e-01 2.12614142e-01 2.13057325e-01 2.13491365e-01 2.13916473e-01 
2.14332852e-01 2.14740705e-01 2.15140227e-01 2.15531614e-01 2.15915054e-01 
2.16290733e-01 2.16658833e-01 2.17019531e-01 2.17373002e-01 2.17719417e-01 
2.18058940e-01 2.18391737e-01 2.18717965e-01 2.19037780e-01 2.19351335e-01 
2.19658778e-01 2.19960253e-01 2.20255903e-01 2.20545866e-01 2.20830277e-01 
2.21109267e-01 2.21382965e-01 2.21651496e-01 2.21914984e-01 2.22173547e-01 
2.22427301e-01 2.22676361e-01 2.22920837e-01 2.23160836e-01 2.23396465e-01 
2.23627826e-01 2.23855018e-01 2.24078141e-01 2.24297287e-01 2.24512552e-01 
2.24724023e-01 2.24931791e-01 2.25135939e-01 2.25336553e-01 2.25533714e-01 
2.25727501e-01 2.25917991e-01 2.26105260e-01 2.26289381e-01 2.26470427e-01 
2.26648466e-01 2.26823568e-01 2.26995797e-01 2.27165220e-01 2.27331898e-01 
2.27495893e-01 2.27657266e-01 2.27816074e-01 2.27972374e-01 2.28126221e-01 
2.28277670e-01 2.28426773e-01 2.28573582e-01 2.28718146e-01 2.28860514e-01 
2.29000734e-01 2.29138852e-01 2.29274914e-01 2.29408962e-01 2.29541041e-01 
2.29671192e-01 2.29799456e-01 2.29925873e-01 2.30050481e-01 2.30173319e-01 
2.30294424e-01 2.30413831e-01 2.30531576e-01 2.30647693e-01 2.30762215e-01 
2.30875176e-01 2.30986607e-01 2.31096539e-01 2.31205003e-01 2.31312028e-01 
2.31417643e-01 2.31521876e-01 2.31624756e-01 2.31726308e-01 2.31826559e-01 
2.31925535e-01 2.32023261e-01 2.32119762e-01 2.32215060e-01 2.32309180e-01 
2.32402144e-01 2.32493974e-01 2.32584693e-01 2.32674322e-01 2.32762880e-01 
2.32850389e-01 2.32936869e-01 2.33022337e-01 2.33106815e-01 2.33190320e-01 
2.33272869e-01 2.33354482e-01 2.33435174e-01 2.33514964e-01 2.33593867e-01 
2.33671899e-01 2.33749077e-01 2.33825415e-01 2.33900929e-01 2.33975634e-01 
2.34049544e-01 2.34122672e-01 2.34195034e-01 2.34266642e-01 2.34337510e-01 
2.34407650e-01 2.34477075e-01 2.34545798e-01 2.34613830e-01 2.34681183e-01 
2.34747870e-01 2.34813901e-01 2.34879287e-01 2.34944039e-01 2.35008168e-01 
2.35071685e-01 2.35134599e-01 2.35196920e-01 2.35258658e-01 2.35319823e-01 
2.35380424e-01 2.35440470e-01 2.35499970e-01 2.35558933e-01 2.35617367e-01 
2.35675281e-01 2.35732684e-01 2.35789582e-01 2.35845984e-01 2.35901897e-01 
2.35957330e-01 2.36012289e-01 2.36066782e-01 2.36120816e-01 2.36174398e-01 
2.36227534e-01 2.36280232e-01 2.36332497e-01 2.36384337e-01 2.36623116e-01 
2.36673397e-01 2.36723269e-01 2.36772738e-01 2.36821810e-01 2.36870489e-01 
2.36918782e-01 2.36966694e-01 2.37014230e-01 2.37061396e-01 2.37108196e-01 
2.37154635e-01 2.37200718e-01 2.37246451e-01 2.37291837e-01 2.37336881e-01 
2.37381587e-01 2.37425960e-01 2.37470004e-01 2.37513724e-01 2.37557122e-01 
2.37600204e-01 2.37642973e-01 2.37685433e-01 2.37727588e-01 2.37769440e-01 
2.37810995e-01 2.37852255e-01 2.37893223e-01 2.37933904e-01 2.37974299e-01 
2.38014413e-01 2.38054249e-01 2.38093809e-01 2.38133096e-01 2.38172114e-01 
2.38210865e-01 2.38249352e-01 2.38287578e-01 2.38325545e-01 2.38363255e-01 
2.38400712e-01 2.38437918e-01 2.38474875e-01 2.38511585e-01 2.38548051e-01 
2.38584275e-01 2.38620258e-01 2.38656004e-01 2.38691515e-01 2.38726791e-01 
2.38761836e-01 2.38796650e-01 2.38831237e-01 2.38865597e-01 2.38899732e-01 
2.38933645e-01 2.38967336e-01 2.39000808e-01 2.39034061e-01 2.39067099e-01 
2.39099921e-01 2.39132529e-01 2.39164925e-01 2.39197110e-01 2.39229086e-01 
2.39260853e-01 2.39292414e-01 2.39323768e-01 2.39354918e-01 2.39385865e-01 
2.39416609e-01 2.39447151e-01 2.39477494e-01 2.39507637e-01 2.39537581e-01 
2.39567329e-01 2.39596880e-01 2.39626235e-01 2.39655396e-01 2.39684363e-01 
2.39713137e-01 2.39741719e-01 2.39770109e-01 2.39798308e-01 2.39826318e-01 
2.39854138e-01 2.39881770e-01 2.39909214e-01 2.39936470e-01 2.39963540e-01 
2.39990423e-01 2.40017122e-01 2.40043635e-01 2.40069964e-01 2.40096109e-01 
2.40122071e-01 2.40147850e-01 2.40173447e-01 2.40198862e-01 2.40224096e-01 
2.40249149e-01 2.40274022e-01 2.40298715e-01 2.40323228e-01 2.40347563e-01 
2.40371719e-01 2.40395697e-01 2.40419497e-01 2.40443120e-01 2.40466566e-01 
2.40489836e-01 2.40512930e-01 2.40535848e-01 2.40558591e-01 2.40581159e-01 
2.40603553e-01 2.40625773e-01 2.40647819e-01 2.40669693e-01 2.40691394e-01 
2.40712922e-01 2.40734279e-01 2.40755464e-01 2.40776478e-01 2.40797322e-01 
2.40817995e-01 2.40838499e-01 2.40858834e-01 2.40879000e-01 2.40898998e-01 
2.40918828e-01 2.40938491e-01 2.40957987e-01 2.40977316e-01 2.40996480e-01 
2.41015479e-01 2.41034313e-01 2.41052982e-01 2.41071488e-01 2.41089831e-01 
2.41108012e-01 2.41126030e-01 2.41143887e-01 2.41161584e-01 2.41179120e-01 
2.41196496e-01 2.41213714e-01 2.41230774e-01 2.41247676e-01 2.41264421e-01 
2.41281009e-01 2.41297442e-01 2.41313721e-01 2.41329845e-01 2.41345816e-01 
2.41361634e-01 2.41377300e-01 2.41392814e-01 2.41408179e-01 2.41423393e-01 
2.41438459e-01 2.41453377e-01 2.41468147e-01 2.41482771e-01 2.41497249e-01 
2.41511583e-01 2.41525772e-01 2.41539819e-01 2.41553723e-01 2.41567486e-01 
2.41581108e-01 2.41594590e-01 2.41607934e-01 2.41621140e-01 2.41634210e-01 
2.41647143e-01 2.41659941e-01 2.41672605e-01 2.41685136e-01 2.41697535e-01 
2.41709802e-01 2.41721939e-01 2.41733947e-01 2.41745826e-01 2.41757578e-01 
2.41769203e-01 2.41780703e-01 2.41792078e-01 2.41803330e-01 2.41814460e-01 
2.41825468e-01 2.41836355e-01 2.41847123e-01 2.41857772e-01 2.41868304e-01 
2.41878720e-01 2.41889020e-01 2.41899205e-01 2.41909277e-01 2.41919236e-01 
2.41929084e-01 2.41938822e-01 2.41948450e-01 2.41957970e-01 2.41967382e-01 
2.41976688e-01 2.41985888e-01 2.41994984e-01 2.42003976e-01 2.42012866e-01 
2.42021655e-01 2.42030343e-01 2.42038932e-01 2.42047422e-01 2.42055815e-01 
2.42064111e-01 2.42072312e-01 2.42080418e-01 2.42088431e-01 2.42096350e-01 
2.42104179e-01 2.42111916e-01 2.42119564e-01 2.42127123e-01 2.42134594e-01 
2.42141978e-01 2.42149276e-01 2.42156489e-01 2.42163618e-01 2.42170664e-01 
2.42177627e-01 2.42184509e-01 2.42191310e-01 2.42198032e-01 2.42204674e-01 
2.42211239e-01 2.42217727e-01 2.42224139e-01 2.42230475e-01 2.42236737e-01 
2.42242925e-01 2.42249041e-01 2.42255084e-01 2.42261057e-01 2.42266959e-01 
2.42272792e-01 2.42278556e-01 2.42284252e-01 2.42289881e-01 2.42295443e-01 
2.42300940e-01 2.42306373e-01 2.42311741e-01 2.42317046e-01 2.42322289e-01 
2.42327469e-01 2.42332589e-01 2.42337649e-01 2.42342648e-01 2.42347589e-01 
2.42352472e-01 2.42357297e-01 2.42362066e-01 2.42366778e-01 2.42371435e-01 
2.42376037e-01 2.42380586e-01 2.42385080e-01 2.42389522e-01 2.42393912e-01 
2.42398250e-01 2.42402537e-01 2.42406774e-01 2.42410962e-01 2.42415100e-01 
2.42419190e-01 2.42423232e-01 2.42427227e-01 2.42431175e-01 2.42435077e-01 
2.42438933e-01 2.42442744e-01 2.42446511e-01 2.42450235e-01 2.42453914e-01 
2.42457551e-01 2.42461146e-01 2.42464699e-01 2.42468211e-01 2.42471682e-01 
2.42475112e-01 2.42478503e-01 2.42481855e-01 2.42485168e-01 2.42488443e-01 
2.42491680e-01 2.42494880e-01 2.42498042e-01 2.42501169e-01 2.42504259e-01 
2.42507314e-01 2.42510334e-01 2.42513320e-01 2.42516271e-01 2.42519188e-01 
2.42522072e-01 2.42524923e-01 2.42527742e-01 2.42530528e-01 2.42533283e-01 
2.42536006e-01 2.42538698e-01 2.42541360e-01 2.42543992e-01 2.42546594e-01 
2.42549166e-01 2.42551710e-01 2.42554225e-01 2.42556711e-01 2.42559169e-01 
2.42561600e-01 2.42564004e-01 2.42566380e-01 2.42568730e-01 2.42571053e-01 
2.42573351e-01 2.42575623e-01 2.42577869e-01 2.42580091e-01 2.42582288e-01 
2.42584460e-01 2.42586608e-01 2.42588733e-01 2.42590834e-01 2.42592911e-01 
2.42594966e-01 2.42596998e-01 2.42599008e-01 2.42600996e-01 2.42602961e-01 
2.42604906e-01 2.42606829e-01 2.42608730e-01 2.42610611e-01 2.42612472e-01 
2.42614312e-01 2.42616133e-01 2.42617933e-01 2.42619714e-01 2.42621475e-01 
2.42623218e-01 2.42624942e-01 2.42626647e-01 2.42628333e-01 2.42630002e-01 
2.42631652e-01 2.42633285e-01 2.42634900e-01 2.42636498e-01 2.42638079e-01 
2.42639643e-01 2.42641191e-01 2.42642722e-01 2.42644236e-01 2.42645735e-01 
2.42647217e-01 2.42648684e-01 2.42650136e-01 2.42651572e-01 2.42652993e-01 
2.42654398e-01 2.42655790e-01 2.42657166e-01 2.42658528e-01 2.42659876e-01 
2.42661210e-01 2.42662530e-01 2.42663836e-01 2.42665128e-01 2.42666407e-01 
2.42667673e-01 2.42668926e-01 2.42670165e-01 2.42671392e-01 2.42672606e-01 
2.42673808e-01 2.42674997e-01 2.42676174e-01 2.42677339e-01 2.42678492e-01 
2.42679634e-01 2.42680763e-01 2.42681881e-01 2.42682988e-01 2.42684084e-01 
2.42685168e-01 2.42686241e-01 2.42687304e-01 2.42688355e-01 2.42689396e-01 
2.42690427e-01 2.42691447e-01 2.42692457e-01 2.42693457e-01 2.42694447e-01 
2.42695427e-01 2.42696397e-01 2.42697357e-01 2.42698308e-01 2.42699249e-01 
2.42700182e-01 2.42701104e-01 2.42702018e-01 2.42702923e-01 2.42703818e-01 
2.42704705e-01 2.42705583e-01 2.42706453e-01 2.42707314e-01 2.42708166e-01 
2.42709010e-01 2.42709846e-01 2.42710674e-01 2.42711494e-01 2.42712306e-01 
2.42713110e-01 2.42713906e-01 2.42714694e-01 2.42715475e-01 2.42716248e-01 
2.42717014e-01 2.42717772e-01 2.42718523e-01 2.42719267e-01 2.42720004e-01 
2.42720733e-01 2.42721456e-01 2.42722172e-01 2.42722881e-01 2.42723583e-01 
2.42724279e-01 2.42724968e-01 2.42725650e-01 2.42726326e-01 2.42726996e-01 
2.42727659e-01 2.42728316e-01 2.42728967e-01 2.42729612e-01 2.42730251e-01 
2.42730884e-01 2.42731511e-01 2.42732132e-01 2.42732747e-01 2.42733356e-01 
2.42733960e-01 2.42734559e-01 2.42735151e-01 2.42735739e-01 2.42736320e-01 
2.42736897e-01 2.42737468e-01 2.42738034e-01 2.42738595e-01 2.42739150e-01 
2.42739701e-01 2.42740246e-01 2.42740787e-01 2.42741322e-01 2.42741853e-01 
2.42742379e-01 2.42742900e-01 2.42743417e-01 2.42743928e-01 2.42744435e-01 
2.42744938e-01 2.42745436e-01 2.42745930e-01 2.42746419e-01 2.42746903e-01 
2.42747384e-01 2.42747860e-01 2.42748332e-01 2.42748800e-01 2.42749263e-01 
2.42749723e-01 2.42750178e-01 2.42750629e-01 2.42751076e-01 2.42751520e-01 
2.42751959e-01 2.42752395e-01 2.42752827e-01 2.42753255e-01 2.42753679e-01 
2.42754099e-01 2.42754516e-01 2.42754929e-01 2.42755339e-01 2.42755745e-01 
2.42756148e-01 2.42756547e-01 2.42756942e-01 2.42757334e-01 2.42757723e-01 
2.42758109e-01 2.42758491e-01 2.42758870e-01 2.42759245e-01 2.42759618e-01 
2.42759987e-01 2.42760353e-01 2.42760716e-01 2.42761075e-01 2.42761432e-01 
2.42761786e-01 2.42762137e-01 2.42762484e-01 2.42762829e-01 2.42763171e-01 
2.42763510e-01 2.42763846e-01 2.42764180e-01 2.42764510e-01 2.42764838e-01 
2.42765163e-01 2.42765485e-01 2.42765805e-01 2.42766122e-01 2.42766436e-01 
2.42766748e-01 2.42767057e-01 2.42767363e-01 2.42767667e-01 2.42767969e-01 
2.42768268e-01 2.42768565e-01 2.42768859e-01 2.42769150e-01 2.42769440e-01 
2.42769727e-01 2.42770011e-01 2.42770294e-01 2.42770573e-01 2.42770851e-01 
2.42771127e-01 2.42771400e-01 2.42771671e-01 2.42771940e-01 2.42772206e-01 
2.42772471e-01 2.42772733e-01 2.42772993e-01 2.42773251e-01 2.42773507e-01 
2.42773761e-01 2.42774013e-01 2.42774263e-01 2.42774511e-01 2.42774757e-01 
2.42775001e-01 2.42775243e-01 2.42775484e-01 2.42775722e-01 2.42775958e-01 
2.42776193e-01 2.42776425e-01 2.42776656e-01 2.42776885e-01 2.42777112e-01 
2.42777338e-01 2.42777561e-01 2.42777783e-01 2.42778004e-01 2.42778222e-01 
2.42778439e-01 2.42778654e-01 2.42778867e-01 2.42779079e-01 2.42779289e-01 
2.42779498e-01 2.42779705e-01 2.42779910e-01 2.42780113e-01 2.42780316e-01 
2.42780516e-01 2.42780715e-01 2.42780913e-01 2.42781109e-01 2.42781303e-01 
2.42781496e-01 2.42781688e-01 2.42781878e-01 2.42782067e-01 2.42782254e-01 
2.42782440e-01 2.42782624e-01 2.42782807e-01 2.42782989e-01 2.42783169e-01 
2.42783348e-01 2.42783525e-01 2.42783702e-01 2.42783876e-01 2.42784050e-01 
2.42784222e-01 2.42784393e-01 2.42784563e-01 2.42784732e-01 2.42784899e-01 
2.42785065e-01 2.42785230e-01 2.42785393e-01 2.42785555e-01 2.42785716e-01 
2.42785876e-01 2.42786035e-01 2.42786193e-01 2.42786349e-01 2.42786505e-01 
2.42786659e-01 2.42786812e-01 2.42786964e-01 2.42787114e-01 2.42787264e-01 
2.42787413e-01 2.42787560e-01 2.42787707e-01 2.42787852e-01 2.42787997e-01 
2.42788140e-01 2.42788282e-01 2.42788423e-01 2.42788564e-01 2.42788703e-01 
2.42788841e-01 2.42788978e-01 2.42789115e-01 2.42789250e-01 2.42789384e-01 
2.42789518e-01 2.42789650e-01 2.42789782e-01 2.42789912e-01 2.42790042e-01 
2.42790170e-01 2.42790298e-01 2.42790425e-01 2.42790551e-01 2.42790676e-01 
2.42790801e-01 2.42790924e-01 2.42791046e-01 2.42791168e-01 2.42791289e-01 
2.42791409e-01 2.42791528e-01 2.42791646e-01 2.42791764e-01 2.42791880e-01 
2.42791996e-01 2.42792111e-01 2.42792225e-01 2.42792339e-01 2.42792452e-01 
2.42792563e-01 2.42792675e-01 2.42792785e-01 2.42792895e-01 2.42793003e-01 
2.42793112e-01 2.42793219e-01 2.42793326e-01 2.42793431e-01 2.42793537e-01 
2.42793641e-01 2.42793745e-01 2.42793848e-01 2.42793950e-01 2.42794052e-01 
2.42794153e-01 2.42794253e-01 2.42794353e-01 2.42794452e-01 2.42794550e-01 
2.42794648e-01 2.42794745e-01 2.42794841e-01 2.42794937e-01 2.42795032e-01 
2.42795126e-01 2.42795220e-01 2.42795313e-01 2.42795406e-01 2.42795498e-01 
2.42795589e-01 2.42795680e-01 2.42795770e-01 2.42795859e-01 2.42795948e-01 
2.42796037e-01 2.42796124e-01 2.42796212e-01 2.42796298e-01 2.42796384e-01 
2.42796470e-01 2.42796555e-01 2.42796639e-01 2.42796723e-01 2.42796806e-01 
2.42796889e-01 2.42796971e-01 2.42797053e-01 2.42797134e-01 2.42797215e-01 
2.42797295e-01 2.42797374e-01 2.42797453e-01 2.42797532e-01 2.42797610e-01 
2.42797687e-01 2.42797764e-01 2.42797841e-01 2.42797917e-01 2.42797993e-01 
2.42798068e-01 2.42798142e-01 2.42798217e-01 2.42798290e-01 2.42798364e-01 
2.42798436e-01 2.42798509e-01 2.42798580e-01 2.42798652e-01 2.42798723e-01 
2.42798793e-01 2.42798863e-01 2.42798933e-01 2.42799002e-01 2.42799071e-01 
2.42799139e-01 2.42799207e-01 2.42799274e-01 2.42799341e-01 2.42799408e-01 
2.42799474e-01 2.42799540e-01 2.42799605e-01 2.42799670e-01 2.42799735e-01 
2.42799799e-01 2.42799863e-01 2.42799926e-01 2.42799989e-01 2.42800052e-01 
2.42800114e-01 2.42800176e-01 2.42800238e-01 2.42800299e-01 2.42800359e-01 
2.42800420e-01 2.42800480e-01 2.42800539e-01 2.42800599e-01 2.42800657e-01 
2.42800716e-01 2.42800774e-01 2.42800832e-01 2.42800889e-01 2.42800947e-01 
2.42801003e-01 2.42801060e-01 2.42801116e-01 2.42801172e-01 2.42801227e-01 
2.42801282e-01 2.42801337e-01 2.42801392e-01 2.42801446e-01 2.42801499e-01 
2.42801553e-01 2.42801606e-01 2.42801659e-01 2.42801711e-01 2.42801764e-01 
2.42801816e-01 2.42801867e-01 2.42801919e-01 2.42801970e-01 2.42802020e-01 
2.42802071e-01 2.42802121e-01 2.42802171e-01 2.42802220e-01 2.42802269e-01 
2.42802318e-01 2.42802367e-01 2.42802415e-01 2.42802463e-01 2.42802511e-01 
2.42802559e-01 2.42802606e-01 2.42802653e-01 2.42802700e-01 2.42802746e-01 
2.42802792e-01 2.42802838e-01 2.42802884e-01 2.42802929e-01 2.42802974e-01 
2.42803019e-01 2.42803064e-01 2.42803108e-01 2.42803152e-01 2.42803196e-01 
2.42803240e-01 2.42803283e-01 2.42803326e-01 2.42803369e-01 2.42803412e-01 
2.42803454e-01 2.42803496e-01 2.42803538e-01 2.42803580e-01 2.42803621e-01 
2.42803662e-01 2.42803703e-01 2.42803744e-01 2.42803784e-01 2.42803825e-01 
2.42803865e-01 2.42803904e-01 2.42803944e-01 2.42803983e-01 2.42804023e-01 
2.42804061e-01 2.42804100e-01 2.42804139e-01 2.42804177e-01 2.42804215e-01 
2.42804253e-01 2.42804291e-01 2.42804328e-01 2.42804365e-01 2.42804402e-01 
2.42804439e-01 2.42804476e-01 2.42804512e-01 2.42804548e-01 2.42804584e-01 
2.42804620e-01 2.42804656e-01 2.42804691e-01 2.42804726e-01 2.42804762e-01 
2.42804796e-01 2.42804831e-01 2.42804866e-01 2.42804900e-01 2.42804934e-01 
2.42804968e-01 2.42805002e-01 2.42805035e-01 2.42805069e-01 2.42805102e-01 
2.42805135e-01 2.42805168e-01 2.42805200e-01 2.42805233e-01 2.42805265e-01 
2.42805297e-01 2.42805329e-01 2.42805361e-01 2.42805393e-01 2.42805424e-01 
2.42805455e-01 2.42805486e-01 2.42805517e-01 2.42805548e-01 2.42805579e-01 
2.42805609e-01 2.42805640e-01 2.42805670e-01 2.42805700e-01 2.42805730e-01 
2.42805759e-01 2.42805789e-01 2.42805818e-01 2.42805847e-01 2.42805876e-01 
2.42805905e-01 2.42805934e-01 2.42805963e-01 2.42805991e-01 2.42806019e-01 
2.42806048e-01 2.42806076e-01 2.42806103e-01 2.42806131e-01 2.42806159e-01 
2.42806186e-01 2.42806213e-01 2.42806241e-01 2.42806268e-01 2.42806294e-01 
2.42806321e-01 2.42806348e-01 2.42806374e-01 2.42806401e-01 2.42806427e-01 
2.42806453e-01 2.42806479e-01 2.42806505e-01 2.42806530e-01 2.42806556e-01 
2.42806581e-01 2.42806606e-01 2.42806632e-01 2.42806657e-01 2.42806681e-01 
2.42806706e-01 2.42806731e-01 2.42806755e-01 2.42806780e-01 2.42806804e-01 
2.42806828e-01 2.42806852e-01 2.42806876e-01 2.42806900e-01 2.42806923e-01 
2.42806947e-01 2.42806970e-01 2.42806994e-01 2.42807017e-01 2.42807040e-01 
2.42807063e-01 2.42807086e-01 2.42807109e-01 2.42807131e-01 2.42807154e-01 
2.42807176e-01 2.42807198e-01 2.42807221e-01 2.42807243e-01 2.42807265e-01 
2.42807286e-01 2.42807308e-01 2.42807330e-01 2.42807351e-01 2.42807373e-01 
2.42807394e-01 2.42807415e-01 2.42807436e-01 2.42807457e-01 2.42807478e-01 
2.42807499e-01 2.42807520e-01 2.42807540e-01 2.42807561e-01 2.42807581e-01 
2.42807602e-01 2.42807622e-01 2.42807642e-01 2.42807662e-01 2.42807682e-01 
2.42807702e-01 2.42807721e-01 2.42807741e-01 2.42807760e-01 2.42807780e-01 
2.42807799e-01 2.42807818e-01 2.42807838e-01 2.42807857e-01 2.42807876e-01 
2.42807895e-01 2.42807913e-01 2.42807932e-01 2.42807951e-01 2.42807969e-01 
2.42807988e-01 2.42808006e-01 2.42808024e-01 2.42808042e-01 2.42808060e-01 
2.42808078e-01 2.42808096e-01 2.42808114e-01 2.42808132e-01 2.42808150e-01 
2.42808167e-01 2.42808185e-01 2.42808202e-01 2.42808220e-01 2.42808237e-01 
2.42808254e-01 2.42808271e-01 2.42808288e-01 2.42808305e-01 2.42808322e-01 
2.42808339e-01 2.42808355e-01 2.42808372e-01 2.42808389e-01 2.42808405e-01 
2.42808421e-01 2.42808438e-01 2.42808454e-01 2.42808470e-01 2.42808486e-01 
2.42808502e-01 2.42808518e-01 2.42808534e-01 2.42808550e-01 2.42808566e-01 
2.42808581e-01 2.42808597e-01 2.42808612e-01 2.42808628e-01 2.42808643e-01 
2.42808658e-01 2.42808674e-01 2.42808689e-01 2.42808704e-01 2.42808719e-01 
2.42808734e-01 2.42808749e-01 2.42808764e-01 2.42808778e-01 2.42808793e-01 
2.42808808e-01 2.42808822e-01 2.42808837e-01 2.42808851e-01 2.42808866e-01 
2.42808880e-01 2.42808894e-01 2.42808908e-01 2.42808922e-01 2.42808936e-01 
2.42808950e-01 2.42808964e-01 2.42808978e-01 2.42808992e-01 2.42809006e-01 
2.42809019e-01 2.42809033e-01 2.42809047e-01 2.42809060e-01 2.42809073e-01 
2.42809087e-01 2.42809100e-01 2.42809113e-01 2.42809127e-01 2.42809140e-01 
2.42809153e-01 2.42809166e-01 2.42809179e-01 2.42809192e-01 2.42809205e-01 
2.42809217e-01 2.42809230e-01 2.42809243e-01 2.42809255e-01 2.42809268e-01 
2.42809280e-01 2.42809293e-01 2.42809305e-01 2.42809318e-01 2.42809330e-01 
2.42809342e-01 2.42809354e-01 2.42809367e-01 2.42809379e-01 2.42809391e-01 
2.42809403e-01 2.42809415e-01 2.42809427e-01 2.42809438e-01 2.42809450e-01 
2.42809462e-01 2.42809474e-01 2.42809485e-01 2.42809497e-01 2.42809508e-01 
2.42809520e-01 2.42809531e-01 2.42809543e-01 2.42809554e-01 2.42809565e-01 
2.42809576e-01 2.42809588e-01 2.42809599e-01 2.42809610e-01 2.42809621e-01 
2.42809632e-01 2.42809643e-01 2.42809654e-01 2.42809665e-01 2.42809675e-01 
2.42809686e-01 2.42809697e-01 2.42809708e-01 2.42809718e-01 2.42809729e-01 
2.42809739e-01 2.42809750e-01 2.42809760e-01 2.42809771e-01 2.42809781e-01 
2.42809792e-01 2.42809802e-01 2.42809812e-01 2.42809822e-01 2.42809832e-01 
2.42809843e-01 2.42809853e-01 2.42809863e-01 2.42809873e-01 2.42809883e-01 
2.42809893e-01 2.42809902e-01 2.42809912e-01 2.42809922e-01 2.42809932e-01 
2.42809941e-01 2.42809951e-01 2.42809961e-01 2.42809970e-01 2.42809980e-01 
2.42809989e-01 2.42809999e-01 2.42810008e-01 2.42810018e-01 2.42810027e-01 
2.42810036e-01 2.42810046e-01 2.42810055e-01 2.42810064e-01 2.42810073e-01 
2.42810082e-01 2.42810091e-01 2.42810101e-01 2.42810110e-01 2.42810119e-01 
2.42810128e-01 2.42810136e-01 2.42810145e-01 2.42810154e-01 2.42810163e-01 
2.42810172e-01 2.42810180e-01 2.42810189e-01 2.42810198e-01 2.42810206e-01 
2.42810215e-01 2.42810224e-01 2.42810232e-01 2.42810241e-01 2.42810249e-01 
2.42810257e-01 2.42810266e-01 2.42810274e-01 2.42810283e-01 2.42810291e-01 
2.42810299e-01 2.42810307e-01 2.42810316e-01 2.42810324e-01 2.42810332e-01 
2.42810340e-01 2.42810348e-01 2.42810356e-01 2.42810364e-01 2.42810372e-01 
2.42810380e-01 2.42810388e-01 2.42810396e-01 2.42810404e-01 2.42810411e-01 
2.42810419e-01 2.42810427e-01 2.42810435e-01 2.42810442e-01 2.42810450e-01 
2.42810458e-01 2.42810465e-01 2.42810473e-01 2.42810480e-01 2.42810488e-01 
2.42810495e-01 2.42810503e-01 2.42810510e-01 2.42810518e-01 2.42810525e-01 
2.42810532e-01 2.42810540e-01 2.42810547e-01 2.42810554e-01 2.42810561e-01 
2.42810569e-01 2.42810576e-01 2.42810583e-01 2.42810590e-01 2.42810597e-01 
2.42810604e-01 2.42810611e-01 2.42810618e-01 2.42810625e-01 2.42810632e-01 
2.42810639e-01 2.42810646e-01 2.42810653e-01 2.42810660e-01 2.42810667e-01 
2.42810673e-01 2.42810680e-01 2.42810687e-01 2.42810694e-01 2.42810700e-01 
2.42810707e-01 2.42810714e-01 2.42810720e-01 2.42810727e-01 2.42810733e-01 
2.42810740e-01 2.42810747e-01 2.42810753e-01 2.42810760e-01 2.42810766e-01 
2.42810772e-01 2.42810779e-01 2.42810785e-01 2.42810792e-01 2.42810798e-01 
2.42810804e-01 2.42810810e-01 2.42810817e-01 2.42810823e-01 2.42810829e-01 
2.42810835e-01 2.42810842e-01 2.42810848e-01 2.42810854e-01 2.42810860e-01 
2.42810866e-01 2.42810872e-01 2.42810878e-01 2.42810884e-01 2.42810890e-01 
2.42810896e-01 2.42810902e-01 2.42810908e-01 2.42810914e-01 2.42810920e-01 
2.42810926e-01 2.42810931e-01 2.42810937e-01 2.42810943e-01 2.42810949e-01 
2.42810955e-01 2.42810960e-01 2.42810966e-01 2.42810972e-01 2.42810977e-01 
2.42810983e-01 2.42810989e-01 2.42810994e-01 2.42811000e-01 2.42811005e-01 
